org_id_a,org_id_b,name
GB-EDU-138020,GB-COH-07990655,THE JOHN OF GAUNT SCHOOL
GB-EDU-138023,GB-COH-07994219,COUNDON COURT
GB-EDU-138024,GB-COH-07999988,WADEBRIDGE SCHOOL
GB-EDU-138025,GB-COH-07984453,MONKTON ACADEMY
GB-EDU-138030,GB-COH-07982740,HUXLOW SCIENCE COLLEGE
GB-EDU-138034,GB-COH-07974434,LUDDENHAM SCHOOL
GB-EDU-138038,GB-COH-07954363,THE COWPLAIN SCHOOL
GB-EDU-138040,GB-COH-07991877,THE EPIPHANY SCHOOL
GB-EDU-138042,GB-COH-08003969,THE MARLBOROUGH SCIENCE ACADEMY LIMITED
GB-EDU-138051,GB-COH-07992842,THE HENRIETTA BARNETT SCHOOL
GB-EDU-138056,GB-COH-07998122,WAYNFLETE INFANTS' SCHOOL
GB-EDU-138057,GB-COH-07994012,LONG BENNINGTON CHURCH OF ENGLAND ACADEMY
GB-EDU-138058,GB-COH-07827237,HOLMER GREEN SENIOR SCHOOL
GB-EDU-138062,GB-COH-07930349,SIGNHILLS INFANT ACADEMY
GB-EDU-138078,GB-COH-07987239,MEADOWDALE ACADEMY
GB-EDU-138108,GB-COH-08028789,THE MARKET BOSWORTH SCHOOL
GB-EDU-138109,GB-COH-08045401,HOLY TRINITY CHURCH OF ENGLAND ACADEMY
GB-EDU-138129,GB-COH-08027879,FIRTHMOOR PRIMARY SCHOOL
GB-EDU-138135,GB-COH-07875747,ROBERT MAY'S SCHOOL
GB-EDU-138152,GB-COH-07986218,EAGLEY JUNIOR SCHOOL
GB-EDU-138155,GB-COH-08023322,GARTREE HIGH SCHOOL
GB-EDU-138183,GB-COH-08028387,BELLERIVE FCJ CATHOLIC COLLEGE
GB-EDU-138186,GB-COH-08059041,DORCHESTER MIDDLE SCHOOL
GB-EDU-138187,GB-COH-08053276,WOODCOTE HIGH SCHOOL
GB-EDU-138192,GB-COH-08060671,RYVERS SCHOOL
GB-EDU-138201,GB-COH-07648654,HATFIELD COMMUNITY FREE SCHOOL
GB-EDU-138208,GB-COH-08039319,WOODFIELD ACADEMY
GB-EDU-138211,GB-COH-08063683,KIBBLESWORTH ACADEMY
GB-EDU-138213,GB-COH-08063334,EPPLETON ACADEMY PRIMARY SCHOOL
GB-EDU-138262,GB-COH-08111431,SOUTH QUAY COLLEGE
GB-EDU-138269,GB-COH-07649335,EUROPA SCHOOL UK
GB-EDU-138284,GB-COH-08099606,RAUCEBY CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-138285,GB-COH-08104080,RIVERSIDE PRIMARY ACADEMY
GB-EDU-138286,GB-COH-08104190,BEAUMONT SCHOOL
GB-EDU-138289,GB-COH-08082185,BURFORD SCHOOL
GB-EDU-138302,GB-COH-08105758,"HOLY TRINITY PRIMARY SCHOOL, A CHURCH OF ENGLAND ACADEMY"
GB-EDU-138303,GB-COH-08055393,WARREN FARM PRIMARY SCHOOL
GB-EDU-138312,GB-COH-08100409,WESTMINSTER CITY SCHOOL
GB-EDU-138318,GB-COH-08100578,NESTON HIGH SCHOOL
GB-EDU-138329,GB-COH-08098352,ST BERNARD'S CATHOLIC HIGH SCHOOL
GB-EDU-138335,GB-COH-08085808,ST CYPRIAN'S GREEK ORTHODOX PRIMARY ACADEMY
GB-EDU-138337,GB-COH-08100620,ALL SAINTS' CATHOLIC HIGH SCHOOL
GB-EDU-138343,GB-COH-08077289,WOODLANDS ACADEMY OF LEARNING
GB-EDU-138361,GB-COH-08098354,NOTRE DAME HIGH SCHOOL
GB-EDU-138403,GB-COH-07643795,LONDON ACADEMY OF EXCELLENCE
GB-EDU-138459,GB-COH-07966826,THE HOLY CROSS SCHOOL
GB-EDU-138463,GB-COH-08137421,ST FRANCIS XAVIER'S COLLEGE
GB-EDU-138464,GB-COH-08125396,LORETO GRAMMAR SCHOOL
GB-EDU-138465,GB-COH-08135761,ST PATRICK'S CATHOLIC PRIMARY SCHOOL
GB-EDU-138467,GB-COH-08018275,BURSAR PRIMARY ACADEMY
GB-EDU-138468,GB-COH-08018237,THRUNSCOE PRIMARY AND NURSERY ACADEMY
GB-EDU-138476,GB-COH-08135868,ST ANNE'S CATHOLIC SCHOOL
GB-EDU-138484,GB-COH-08124615,THE SELE SCHOOL
GB-EDU-138485,GB-COH-08130253,KNIGHTSFIELD SCHOOL
GB-EDU-138486,GB-COH-08131708,BRANSTON JUNIOR ACADEMY
GB-EDU-138491,GB-COH-08144566,THE BISHOP WAND CHURCH OF ENGLAND SCHOOL
GB-EDU-138531,GB-COH-08130158,WESTBURY PARK SCHOOL
GB-EDU-138538,GB-COH-08161246,HAWES SIDE ACADEMY
GB-EDU-138542,GB-COH-08018146,YARBOROUGH ACADEMY
GB-EDU-138545,GB-COH-07933749,MEADOWHEAD SCHOOL ACADEMY TRUST
GB-EDU-138547,GB-COH-08133047,CHARLTON PARK ACADEMY
GB-EDU-138548,GB-COH-07845470,SUTHERLAND PRIMARY ACADEMY
GB-EDU-138551,GB-COH-07735646,THE CRESCENT ACADEMY
GB-EDU-138576,GB-COH-08132137,GRASMERE ACADEMY
GB-EDU-138592,GB-COH-08291666,ST LAURENCE IN THANET CHURCH OF ENGLAND JUNIOR ACADEMY
GB-EDU-138607,GB-COH-08156535,LADY MARGARET SCHOOL
GB-EDU-138610,GB-COH-08163458,ALPERTON COMMUNITY SCHOOL
GB-EDU-138612,GB-COH-08163424,ST THOMAS BECKET CATHOLIC PRIMARY SCHOOL
GB-EDU-138615,GB-COH-08152109,UPPERWOOD ACADEMY
GB-EDU-138617,GB-COH-08165319,CHEW STOKE CHURCH SCHOOL
GB-EDU-138632,GB-COH-08171632,MONK'S WALK SCHOOL
GB-EDU-138634,GB-COH-08068464,MAPLEFIELDS ACADEMY
GB-EDU-138647,GB-COH-08151601,PARKLANDS HIGH SCHOOL
GB-EDU-138649,GB-COH-08164849,GRASVENOR AVENUE INFANT SCHOOL
GB-EDU-138650,GB-COH-08088957,ST COLUMBA'S CATHOLIC BOYS' SCHOOL
GB-EDU-138651,GB-COH-08165744,ORLEANS PARK SCHOOL
GB-EDU-138661,GB-COH-08151281,FOXWOOD ACADEMY
GB-EDU-138664,GB-COH-08160225,WASELEY HILLS HIGH SCHOOL
GB-EDU-138685,GB-COH-08161745,COPTHALL SCHOOL
GB-EDU-138693,GB-COH-08146396,GREENHOLM PRIMARY SCHOOL
GB-EDU-138694,GB-COH-08144490,BARR VIEW PRIMARY & NURSERY ACADEMY
GB-EDU-138695,GB-COH-08173271,GEORGE DIXON ACADEMY
GB-EDU-138705,GB-COH-08082204,ARMTHORPE SHAW WOOD ACADEMY LIMITED
GB-EDU-138706,GB-COH-08164889,KING JAMES'S SCHOOL
GB-EDU-138708,GB-COH-08144135,COTHAM GARDENS PRIMARY SCHOOL LTD
GB-EDU-138716,GB-COH-08123602,WYVERN ACADEMY
GB-EDU-138719,GB-COH-08153776,HOOK-WITH-WARSASH CHURCH OF ENGLAND ACADEMY
GB-EDU-138720,GB-COH-08036151,EGGAR'S SCHOOL
GB-EDU-138721,GB-COH-08135574,IBSTOCK COMMUNITY COLLEGE
GB-EDU-138732,GB-COH-08171068,LYMM HIGH SCHOOL
GB-EDU-138735,GB-COH-08187197,KENNINGTONS PRIMARY ACADEMY
GB-EDU-138736,GB-COH-08183461,BEACON HILL ACADEMY
GB-EDU-138740,GB-COH-08168813,OLD BASFORD SCHOOL
GB-EDU-138741,GB-COH-08163499,THE MILFORD ACADEMY
GB-EDU-138746,GB-COH-08153177,NEWENT COMMUNITY SCHOOL AND SIXTH FORM CENTRE
GB-EDU-138747,GB-COH-07992852,HERTSWOOD ACADEMY
GB-EDU-138755,GB-COH-08149761,THE THOMAS COWLEY HIGH SCHOOL LTD
GB-EDU-138767,GB-COH-08174462,SHIPSTON HIGH SCHOOL
GB-EDU-138771,GB-COH-04364394,THE ST MICHAEL STEINER SCHOOL LIMITED
GB-EDU-138801,GB-COH-07305161,HAFS ACADEMY LIMITED
GB-EDU-138809,GB-COH-08197353,LADY JANE GREY PRIMARY SCHOOL
GB-EDU-138820,GB-COH-08203218,CASTLE DONINGTON COLLEGE
GB-EDU-138823,GB-COH-08208767,CHARTERS SCHOOL
GB-EDU-138826,GB-COH-08221351,NEW SEAHAM ACADEMY
GB-EDU-138831,GB-COH-08140747,WINTERTON COMMUNITY ACADEMY
GB-EDU-138834,GB-COH-08212425,BRENTWOOD URSULINE CONVENT HIGH SCHOOL
GB-EDU-138835,GB-COH-08205021,BACUP AND RAWTENSTALL GRAMMAR SCHOOL
GB-EDU-138843,GB-COH-08210739,ST. MICHAEL'S ACADEMY
GB-EDU-138848,GB-COH-08181858,"ST MARIE'S SCHOOL, A CATHOLIC VOLUNTARY ACADEMY"
GB-EDU-138849,GB-COH-08210466,PEN MILL INFANT AND NURSERY ACADEMY
GB-EDU-138850,GB-COH-08160433,ST MARGARET'S CHURCH OF ENGLAND ACADEMY
GB-EDU-138853,GB-COH-07775671,WOODCHURCH HIGH SCHOOL
GB-EDU-138878,GB-COH-06829393,ASSESS EDUCATION LIMITED
GB-EDU-138902,GB-COH-08233527,ST MICHAEL & ALL ANGELS CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-138906,GB-COH-08150822,HOLYWELL PRIMARY SCHOOL
GB-EDU-138908,GB-COH-08219443,RENDELL PRIMARY SCHOOL
GB-EDU-138926,GB-COH-08248063,THRUSSINGTON CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-138930,GB-COH-08242856,CHURCH HILL CHURCH OF ENGLAND JUNIOR SCHOOL
GB-EDU-138931,GB-COH-08235194,QUENIBOROUGH CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-138933,GB-COH-08246313,RICKLEY PARK PRIMARY SCHOOL
GB-EDU-138942,GB-COH-08249992,ST CUTHBERT'S CHURCH OF ENGLAND ACADEMY INFANTS AND PRE-SCHOOL
GB-EDU-138960,GB-COH-08160195,SACRED HEART CATHOLIC SCHOOL
GB-EDU-138965,GB-COH-08247528,BARWELL CHURCH OF ENGLAND ACADEMY
GB-EDU-138966,GB-COH-08270802,SHOOTERS HILL SIXTH FORM COLLEGE
GB-EDU-139027,GB-COH-08291623,LUDLOW JUNIOR SCHOOL
GB-EDU-139030,GB-COH-08252316,SOUTHFIELD PRIMARY SCHOOL
GB-EDU-139032,GB-COH-08278118,ST NICHOLAS OF TOLENTINE CATHOLIC PRIMARY SCHOOL
GB-EDU-139034,GB-COH-08240864,MOUNTFIELDS LODGE SCHOOL
GB-EDU-139036,GB-COH-08271760,KINGS LANGLEY SCHOOL
GB-EDU-139038,GB-COH-08188239,OUTWOODS EDGE PRIMARY SCHOOL
GB-EDU-139071,GB-COH-08156719,NORTH ROAD ACADEMY LIMITED
GB-EDU-139095,GB-COH-08286030,BRENTFORD SCHOOL FOR GIRLS
GB-EDU-139098,GB-COH-08295240,ST PETER'S CHURCH OF ENGLAND PRIMARY ACADEMY
GB-EDU-139104,GB-COH-08249779,DILKES ACADEMY
GB-EDU-139105,GB-COH-08239056,BELMONT CASTLE ACADEMY
GB-EDU-139106,GB-COH-08272256,WOODSIDE ACADEMY
GB-EDU-139110,GB-COH-08299166,KILTON THORPE SPECIALIST ACADEMY
GB-EDU-139140,GB-COH-08314283,BOSTON HIGH SCHOOL
GB-EDU-139142,GB-COH-08305764,BRACEBRIDGE INFANT AND NURSERY SCHOOL LTD
GB-EDU-139143,GB-COH-08296889,BRIDGNORTH ENDOWED SCHOOL
GB-EDU-139144,GB-COH-08332696,CALDAY GRANGE GRAMMAR SCHOOL
GB-EDU-139147,GB-COH-08311200,CHICKERELL PRIMARY ACADEMY
GB-EDU-139149,GB-COH-08327233,ELVEDEN CHURCH OF ENGLAND PRIMARY ACADEMY
GB-EDU-139150,GB-COH-08322915,FOREST VIEW PRIMARY SCHOOL
GB-EDU-139153,GB-COH-08330173,HEDINGHAM SCHOOL AND SIXTH FORM
GB-EDU-139154,GB-COH-08286295,HITCHIN BOYS' SCHOOL
GB-EDU-139164,GB-COH-08318511,SEER GREEN CHURCH OF ENGLAND SCHOOL
GB-EDU-139165,GB-COH-08322813,SEVERNBANKS PRIMARY SCHOOL
GB-EDU-139166,GB-COH-08333159,SHAW PRIMARY ACADEMY
GB-EDU-139187,GB-COH-08314146,WELTON ST MARY'S CHURCH OF ENGLAND PRIMARY ACADEMY
GB-EDU-139189,GB-COH-07793019,WHITECROSS HEREFORD
GB-EDU-139255,GB-COH-08574692,"CHRIST CHURCH CHURCH OF ENGLAND JUNIOR SCHOOL, RAMSGATE"
GB-EDU-139293,GB-COH-08354009,CONNAUGHT SCHOOL FOR GIRLS
GB-EDU-139304,GB-COH-08357352,SPALDING GRAMMAR SCHOOL
GB-EDU-139315,GB-COH-08351355,ST EANSWYTHE'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-139340,GB-COH-08385139,ASFORDBY HILL PRIMARY SCHOOL
GB-EDU-139415,GB-COH-08120017,HALCYON LONDON INTERNATIONAL SCHOOL
GB-EDU-139418,GB-COH-08619729,ST MARY MAGDALENE ACADEMY: THE COURTYARD
GB-EDU-139442,GB-COH-08423539,SOUTH CHARNWOOD HIGH SCHOOL
GB-EDU-139443,GB-COH-08424090,ACOCKS GREEN PRIMARY SCHOOL
GB-EDU-139445,GB-COH-08403949,WEBSTER PRIMARY SCHOOL
GB-EDU-139446,GB-COH-08436371,BRILL CHURCH OF ENGLAND SCHOOL
GB-EDU-139453,GB-COH-08425359,POKESDOWN COMMUNITY PRIMARY SCHOOL
GB-EDU-139457,GB-COH-08437300,KNOWLE CHURCH OF ENGLAND PRIMARY ACADEMY
GB-EDU-139459,GB-COH-08407889,WORTH PRIMARY SCHOOL
GB-EDU-139462,GB-COH-08446789,HIGHWOODS COMMUNITY PRIMARY SCHOOL
GB-EDU-139472,GB-COH-08391057,OLD CLEE PRIMARY ACADEMY
GB-EDU-139473,GB-COH-08287618,RAYNSFORD CHURCH OF ENGLAND ACADEMY
GB-EDU-139474,GB-COH-08008193,ONE IN A MILLION FREE SCHOOL
GB-EDU-139487,GB-COH-08204680,TAVERHAM HIGH SCHOOL
GB-EDU-139493,GB-COH-08444770,THE ACADEMY OF WOODLANDS
GB-EDU-139495,GB-COH-08447546,MOORSIDE COMMUNITY PRIMARY ACADEMY SCHOOL
GB-EDU-139505,GB-COH-08422944,STOKE BISHOP CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-139510,GB-COH-08370592,SHARNBROOK PRIMARY
GB-EDU-139519,GB-COH-08434113,PUTNOE PRIMARY SCHOOL
GB-EDU-139521,GB-COH-08410002,GLYNE GAP SCHOOL
GB-EDU-139522,GB-COH-08434199,THE HILLS ACADEMY
GB-EDU-139523,GB-COH-08434141,GOLDINGTON GREEN ACADEMY
GB-EDU-139526,GB-COH-07844694,JAMES BRINDLEY SCHOOL
GB-EDU-139540,GB-COH-08426682,COMBE PAFFORD SCHOOL
GB-EDU-139545,GB-COH-08436788,FLAMSTEAD END SCHOOL
GB-EDU-139562,GB-COH-07958546,ALMA PRIMARY
GB-EDU-139601,GB-COH-03805365,THE COMPLETE WORKS LIMITED
GB-EDU-139608,GB-COH-08472117,BURGHILL COMMUNITY ACADEMY
GB-EDU-139613,GB-COH-08476253,GRAHAM JAMES PRIMARY ACADEMY
GB-EDU-139617,GB-COH-08441991,HORRINGTON PRIMARY SCHOOL
GB-EDU-139620,GB-COH-08474090,THE PASTURES PRIMARY SCHOOL
GB-EDU-139630,GB-COH-08239113,WOODSIDE PRIMARY SCHOOL
GB-EDU-139661,GB-COH-07956691,STEINER ACADEMY EXETER
GB-EDU-139662,GB-COH-08175884,THE REACH FREE SCHOOL LIMITED
GB-EDU-139663,GB-COH-07955870,SIR THOMAS FREMANTLE SCHOOL
GB-EDU-139696,GB-COH-07923267,THE WELLS FREE SCHOOL
GB-EDU-139697,GB-COH-07645462,HADLOW RURAL COMMUNITY SCHOOL LIMITED
GB-EDU-139729,GB-COH-07647538,WEST NEWCASTLE ACADEMY
GB-EDU-139734,GB-COH-08174080,WOODSIDE LODGE OUTDOOR LEARNING CENTRE LIMITED
GB-EDU-139737,GB-COH-08512087,BATTLING BROOK PRIMARY SCHOOL
GB-EDU-139750,GB-COH-08517429,LADYGROVE PARK PRIMARY SCHOOL
GB-EDU-139776,GB-COH-07956473,THE OLIVE TREE PRIMARY SCHOOL BOLTON LIMITED
GB-EDU-139826,GB-COH-08813632,READ ACADEMY EDUCATION
GB-EDU-139846,GB-COH-08170071,CARMOUNTSIDE PRIMARY ACADEMY
GB-EDU-139849,GB-COH-08565046,DIAMOND HALL INFANT ACADEMY
GB-EDU-139861,GB-COH-08565187,LOUGHTON SCHOOL
GB-EDU-139869,GB-COH-08520286,NORWOOD GREEN JUNIOR SCHOOL
GB-EDU-139873,GB-COH-08572898,RICHARD HALE SCHOOL
GB-EDU-139874,GB-COH-08388074,ROTHLEY CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-139881,GB-COH-08543217,ST MARY'S CATHOLIC PRIMARY SCHOOL (MALTBY)
GB-EDU-139889,GB-COH-08523370,WESTBROOK PRIMARY SCHOOL
GB-EDU-139971,GB-COH-07930340,HOLYPORT COLLEGE
GB-EDU-139972,GB-COH-08334593,THE HEIGHTS PRIMARY SCHOOL
GB-EDU-139980,GB-COH-08602255,DAUNTSEY ACADEMY PRIMARY SCHOOL
GB-EDU-139990,GB-COH-08606536,URSULA TAYLOR CHURCH OF ENGLAND SCHOOL
GB-EDU-139991,GB-COH-08259069,WEST THURROCK ACADEMY
GB-EDU-139994,GB-COH-08496504,YARDLEYS SCHOOL
GB-EDU-140038,GB-COH-08167436,LEEDS CHRISTIAN SCHOOL OF EXCELLENCE LTD
GB-EDU-140049,GB-COH-08526440,WESTFIELD ACADEMY
GB-EDU-140050,GB-COH-08556180,GATEWAY ACADEMY
GB-EDU-140069,GB-COH-08549807,FAREHAM ACADEMY
GB-EDU-140079,GB-COH-08488749,THREE WAYS SCHOOL
GB-EDU-140092,GB-COH-08594520,TORRE CHURCH OF ENGLAND ACADEMY
GB-EDU-140095,GB-COH-08564471,OLD DALBY CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-140103,GB-COH-08617343,HASTINGS HIGH SCHOOL
GB-EDU-140110,GB-COH-08638398,DARRINGTON CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-140123,GB-COH-08611863,ALLEYNE'S ACADEMY
GB-EDU-140127,GB-COH-08599777,CAWSTON GRANGE PRIMARY SCHOOL
GB-EDU-140134,GB-COH-08588099,HOLLAND PARK SCHOOL
GB-EDU-140142,GB-COH-08623343,PARK ROAD SALE PRIMARY SCHOOL
GB-EDU-140200,GB-COH-07649550,LANGDALE FREE SCHOOL
GB-EDU-140203,GB-COH-07925067,PEASLAKE FREE SCHOOL LIMITED
GB-EDU-140204,GB-COH-07281806,BRADFORD GIRLS' GRAMMAR SCHOOL
GB-EDU-140212,GB-COH-07702460,KENSINGTON ALDRIDGE ACADEMY
GB-EDU-140228,GB-COH-08702006,CLIFTON ALL SAINTS ACADEMY
GB-EDU-140238,GB-COH-08658210,COUNTESS ANNE CHURCH OF ENGLAND SCHOOL
GB-EDU-140243,GB-COH-08657975,HURST PRIMARY SCHOOL
GB-EDU-140249,GB-COH-08663956,RALPH SADLEIR SCHOOL
GB-EDU-140251,GB-COH-08423592,STANTON UNDER BARDON COMMUNITY PRIMARY SCHOOL
GB-EDU-140258,GB-COH-08637890,ASTWOOD BANK PRIMARY SCHOOL
GB-EDU-140261,GB-COH-08658515,REGENCY HIGH SCHOOL
GB-EDU-140276,GB-COH-08699391,BEECROFT ACADEMY
GB-EDU-140284,GB-COH-08713217,MILLBROOK PRIMARY SCHOOL
GB-EDU-140286,GB-COH-08712137,OAK BANK SCHOOL
GB-EDU-140289,GB-COH-08714452,PEATMOOR COMMUNITY PRIMARY SCHOOL
GB-EDU-140291,GB-COH-08714241,SHAW RIDGE PRIMARY SCHOOL
GB-EDU-140302,GB-COH-08713214,WESTLEA PRIMARY SCHOOL
GB-EDU-140309,GB-COH-08741704,MATCHBOROUGH FIRST SCHOOL ACADEMY
GB-EDU-140315,GB-COH-08702056,KIRBY MUXLOE PRIMARY SCHOOL
GB-EDU-140319,GB-COH-08693259,SKELTON PRIMARY SCHOOL
GB-EDU-140440,GB-COH-08722529,"ST MARY'S PRIMARY SCHOOL, A CATHOLIC VOLUNTARY ACADEMY"
GB-EDU-140441,GB-COH-08722710,"ST ANN'S CATHOLIC PRIMARY SCHOOL, A VOLUNTARY ACADEMY"
GB-EDU-140443,GB-COH-08603037,BURSTED WOOD PRIMARY SCHOOL
GB-EDU-140476,GB-COH-08217604,ROBERT BAKEWELL PRIMARY SCHOOL
GB-EDU-140503,GB-COH-08803924,SUNNYSIDE ACADEMY
GB-EDU-140505,GB-COH-08803858,VIEWLEY HILL ACADEMY
GB-EDU-140510,GB-COH-08591532,NORTHAMPTON SCHOOL FOR GIRLS
GB-EDU-140518,GB-COH-08601624,TWICKENHAM PRIMARY SCHOOL
GB-EDU-140526,GB-COH-08802427,MARDEN PRIMARY ACADEMY
GB-EDU-140531,GB-COH-08738846,SEVERNDALE SPECIALIST ACADEMY
GB-EDU-140532,GB-COH-08792911,SHERWOOD PARK PRIMARY SCHOOL
GB-EDU-140578,GB-COH-08789220,THE CAVENDISH HIGH ACADEMY
GB-EDU-140593,GB-COH-08830753,THE GATEWAY PRIMARY ACADEMY
GB-EDU-140600,GB-COH-07912940,ENERGY COAST UTC
GB-EDU-140703,GB-COH-08921898,BURNAGE ACADEMY FOR BOYS
GB-EDU-140706,GB-COH-08936173,COTTESBROOKE INFANT AND NURSERY SCHOOL
GB-EDU-140709,GB-COH-08899140,CROSSACRES PRIMARY ACADEMY
GB-EDU-140710,GB-COH-08916979,DAYS LANE PRIMARY SCHOOL
GB-EDU-140720,GB-COH-08920008,GIFFARDS PRIMARY SCHOOL
GB-EDU-140722,GB-COH-08919795,GREEN LANE PRIMARY ACADEMY LIMITED
GB-EDU-140789,GB-COH-08895977,TREDWORTH INFANT AND NURSERY ACADEMY
GB-EDU-140791,GB-COH-08920320,TYTHERINGTON SCHOOL
GB-EDU-140798,GB-COH-08918836,WOLVERHAMPTON GIRLS' HIGH SCHOOL
GB-EDU-140863,GB-COH-07960887,THE UNIVERSITY OF BIRMINGHAM SCHOOL
GB-EDU-140865,GB-COH-08936511,THE MCAULEY CATHOLIC HIGH SCHOOL
GB-EDU-140868,GB-COH-08936256,FAIRFIELD HIGH SCHOOL
GB-EDU-140893,GB-COH-08679235,BEACONSFIELD HIGH SCHOOL
GB-EDU-140911,GB-COH-09023805,LOUGHBOROUGH CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-140922,GB-COH-08976748,IDSALL SCHOOL
GB-EDU-140923,GB-COH-09065312,SMITH'S WOOD PRIMARY ACADEMY LIMITED
GB-EDU-140928,GB-COH-09161532,RYHOPE INFANT SCHOOL ACADEMY
GB-EDU-140950,GB-COH-07898536,LINCOLN UTC
GB-EDU-140961,GB-COH-07937014,WMG ACADEMY FOR YOUNG ENGINEERS
GB-EDU-140971,GB-COH-08515877,EXETER MATHEMATICS SCHOOL
GB-EDU-141004,GB-COH-08599329,THE WATFORD UTC
GB-EDU-141023,GB-COH-09031159,THE NORWEGIAN KINDERGARTEN IN LONDON
GB-EDU-141025,GB-COH-08221258,JUBILEE PRIMARY SCHOOL
GB-EDU-141030,GB-COH-08333424,BIG CREATIVE ACADEMY
GB-EDU-141057,GB-COH-09058698,LINDLEY CHURCH OF ENGLAND INFANT SCHOOL
GB-EDU-141074,GB-COH-09055607,WOODHOUSE ACADEMY
GB-EDU-141106,GB-COH-08963816,CHETWYNDE SCHOOL LIMITED
GB-EDU-141154,GB-COH-09104225,NORTH WEST LONDON JEWISH DAY SCHOOL
GB-EDU-141242,GB-COH-07968584,KIMICHI SCHOOL
GB-EDU-141270,GB-COH-09108745,HILLSTONE PRIMARY SCHOOL
GB-EDU-141304,GB-COH-09141452,PEAR TREE MEAD ACADEMY
GB-EDU-141313,GB-COH-04527579,SWARTHMORE EDUCATION CENTRE
GB-EDU-141435,GB-COH-09019610,HEART OF BIRMINGHAM VOCATIONAL COLLEGE LTD
GB-EDU-141481,GB-COH-08934887,ST VINCENT'S CATHOLIC PRIMARY SCHOOL
GB-EDU-141487,GB-COH-09136556,THE BROOKFIELD SCHOOL LTD
GB-EDU-141535,GB-COH-09258843,ST MARY'S CATHOLIC PRIMARY SCHOOL
GB-EDU-141566,GB-COH-09301212,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL
GB-EDU-141610,GB-COH-09333191,GREEN MEADOW PRIMARY SCHOOL
GB-EDU-141623,GB-COH-09341344,STANWIX SCHOOL
GB-EDU-141682,GB-COH-09318755,HINCKLEY ACADEMY AND JOHN CLEVELAND SIXTH FORM CENTRE
GB-EDU-141733,GB-COH-09362801,ESHER CHURCH SCHOOL
GB-EDU-141759,GB-COH-09388819,ASHTON WEST END PRIMARY ACADEMY
GB-EDU-141808,GB-COH-09413691,SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL
GB-EDU-141865,GB-COH-08449062,TRINITY ACADEMY NEWCASTLE
GB-EDU-141887,GB-COH-09017482,CHATSWORTH FUTURES LIMITED
GB-EDU-141907,GB-COH-09483921,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL
GB-EDU-141908,GB-COH-09468412,HUNTINGTON PRIMARY ACADEMY
GB-EDU-141968,GB-COH-07443085,MANCHESTER SENIOR GIRLS SCHOOL
GB-EDU-142009,GB-COH-08833418,HOE VALLEY SCHOOL
GB-EDU-142066,GB-COH-08872579,FOREST BRIDGE SCHOOL LTD
GB-EDU-142130,GB-COH-08351953,ENGINEERING UTC NORTHERN LINCOLNSHIRE
GB-EDU-142221,GB-COH-09016294,WATFORD ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142234,GB-COH-09712111,OAKLANDS PRIMARY ACADEMY
GB-EDU-142237,GB-COH-09587693,SHAVINGTON ACADEMY
GB-EDU-142256,GB-COH-09635397,THOMAS'S ACADEMY
GB-EDU-142317,GB-COH-09527057,HIGHFIELDS SCHOOL
GB-EDU-142329,GB-COH-09033139,LYCEE INTERNATIONAL DE LONDRES
GB-EDU-142357,GB-COH-09683579,NEWLANDS GIRLS' SCHOOL
GB-EDU-142428,GB-COH-09872178,KINGSLEIGH PRIMARY SCHOOL
GB-EDU-142432,GB-COH-09801986,LENT RISE SCHOOL
GB-EDU-142435,GB-COH-09881224,MOORDOWN ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142436,GB-COH-09872386,MUSCLIFF PRIMARY SCHOOL
GB-EDU-142445,GB-COH-09875389,ST MARK'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142446,GB-COH-09894699,ST MICHAEL'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142584,GB-COH-09896945,BURNT ASH PRIMARY SCHOOL
GB-EDU-142600,GB-COH-09888339,"ST THOMAS MORE CATHOLIC PRIMARY, A VOLUNTARY ACADEMY"
GB-EDU-142672,GB-COH-08702890,ACTIVE SUPPORT EDUCATION CENTRE LTD
GB-EDU-142729,GB-COH-10045230,ST AIDAN'S CATHOLIC PRIMARY SCHOOL
GB-EDU-142731,GB-COH-10037192,ST CHAD'S CATHOLIC PRIMARY SCHOOL
GB-EDU-142833,GB-COH-06362939,BRIDGE SCHOOL MALVERN LTD
GB-EDU-142902,GB-COH-08290305,GREATER PETERBOROUGH UTC
GB-EDU-142914,GB-COH-09974500,BRENTWOOD COMMUNITY COLLEGE
