URN,EstablishmentName,charity_number,company_number,charity_name,active
126699,Montessori Nursery,,,,False
126700,Classes Francophones De Londres,1003583,,,False
126701,Classes Francophones De Londres,1003583,,,False
126709,The American International School,,,,False
126710,Eaton and Wallis School,,,,False
126711,Hyde Park School,,,,False
126724,Covenant School,,,,False
126725,The Cedar School,,,,False
126730,St Antony's School,,,,False
126731,Edgware Hasmonean Preparatory School,,,,False
126732,Friern Barnet Grammar School,,,,False
126733,Holmewood Preparatory School,,,,False
126734,St Alban's Preparatory School,,,,False
126735,Beis Yaakov Primary School,,,,False
126736,Independent Jewish Day School,,,,False
126737,Royal School,,,,False
126738,Islamia Girls' School,,,,False
126739,Partingdale School,,,,False
126756,St Joseph's Convent School,,,,False
126757,University School,,,,False
126785,Scott House School,,,,False
126799,Beckenham Convent School,,,,False
126800,Stratford House School,307918,,,False
126801,Beresford House School,307070,,,False
126802,Bramble Wood School,,,,False
126803,Cannock School,307919,,,False
126804,Clark's College,,,,False
126805,Elmhurst Preparatory School,,,,False
126806,Benedict House School,,,,False
126821,Normanton School,516715,,,False
126822,Winton School,1019513,,,False
126878,The Ealing Dean Anglo-French School,,,,False
126879,Ealing and Hanwell Preparatory Education Trust,,,,False
126880,The Greek School In London,,,,False
126894,St Nicholas House School,,,,False
126895,Newriver Christian School,,,,False
126896,New Rainbow School,,,,False
126897,The Hornsey Centre for Children,,,,False
126907,North London Community College,,,,False
126908,Whittingham School,,,,False
126909,Hornsey Centre for Handicapped Children,,,,False
126910,Tottenham Christian School,,,,False
126912,Beehive School,307870,,,False
126916,Atholl School,,,,False
126917,The Frickers Academy,,,,False
126928,Adanac Commercial College,,,,False
126950,Arundel House School,,,,False
126951,Rokeby Junior School,,,,False
126952,Marlborough House Nursery School,,,,False
126953,Hall School,,,,False
126969,The Pre-Preparatory School,,,,False
126970,St Matthew's Montessori School,,,,False
126971,Emmanuel Home School,,,,False
127002,Finnish Primary School London,,,,False
127014,Sir Winston Churchill Primary School,,,,False
127015,Sir Winston Churchill Secondary School,,,,False
127016,Mountain Ash School,,,,False
127025,St Paul's Preparatory School,,,,False
127026,St Catherine Senior School,,,,False
127031,St Hilda's School,,,,False
127043,Forest Junior School,,,,False
127070,Burcot Grange High School,,,,False
127071,Sunrise School,,,,False
127072,Edgbaston High School Prep Department,,,,False
127126,Bremond College,,,,False
127127,Stoke Lodge School,,,,False
127128,Edward Clements School,,,,False
127129,Beechwood Preparatory Independent School,,,,False
127148,Elton House School,,,,False
127232,Parkdale School,,,,False
127247,Huyton College,,,,False
127359,Orrell School,,,,False
127375,Holmwood School,,,,False
127376,Brighthelmston School,,,,False
127377,Mellowfield School,,,,False
127378,Stanfield Merchant Taylors Junior School for Girls' and Pre-Prep,,,,False
127389,Kingsley Preparatory School,,,,False
127390,Dormie House School,,,,False
127391,Wellington School,,,,False
127422,Chorlten Convent High School,,,,False
127423,South Manchester Jewish Preparatory School,,,,False
127424,Star of the Sea School,,,,False
127425,Clarendon Cottage School,,,,False
127487,Tiferes Samuel School,,,,False
127488,Kol Hatorah School,,,,False
127489,Kersal Towers,,,,False
127519,Granville House Special School,,,,False
127520,Braeside Theatre School,,,,False
127548,Emanuel School,,,,False
127726,Islamia Girls' High School,,,,False
127727,Merlin Kindergarten,,,,False
127771,The Castle School,,,,False
127800,St David's School,,,,False
128040,Fulneck Girls' School,,,,False
128041,Fulneck Boys' School,,,,False
128042,Laurieston School,,,,False
128136,King David School,,,,False
128137,Gefrin Midgard School,,,,False
128207,Tonstall School,532320,,,False
128208,Kol Hatorah School,,,,False
128238,Clarks Grammar School,,,,False
128239,Selborne House School,,,,False
128240,Avonhurst School,,,,False
128241,Grosvenor High School,,,,False
128242,The Collegiate School,,,,False
128243,St Antony's Prep School,,,,False
128244,Copperfields School,,,,False
128245,Highdene School,,,,False
128246,Redland High Junior School,,,,False
128262,The Kindergarten School,,,,False
128263,Macintyre School,,,,False
128264,Parkside Prep School,,,,False
128265,Clarendon School,314298,,,False
128294,Newbury Preparatory School,,,,False
128295,Ridge House School,,,,False
128296,Crookham Court School,,,,False
128297,The Tutorial School,,,,False
128298,Bridge House Home School,,,,False
128299,Falklands Gabriel School,,,,False
128300,Burghclere Grange School,,,,False
128301,Greenwood School,,,,False
128302,Faith Christian School,,,,False
128303,The Beacon Tutorial,,,,False
128304,Littlewick Green Montessori,,,,False
128352,Oakdene School,,,,False
128353,Charmandean School,,,,False
128354,Meadowbrook Montessori Farm School,,,,False
128385,Stonely Grange School,,,,False
128386,Priory College,,,,False
128387,The Montessori School,,,,False
128388,Lycee Cambridge,,,,False
128389,Perse Preparatory School,,,,False
128477,Holly Bank School,,,,False
128478,Brereton Hall School,,,,False
128479,Westlegh PNEU School,,,,False
128480,Stretton House PNEU School,,,,False
128481,Brynhir School,,,,False
128482,St Peter's School,,,,False
128483,Kingswood College,,,,False
128484,Duence College,,,,False
128485,Ashwood House,,,,False
128486,Springfield Pre-Preparatory School,,,,False
128523,Rosebank High School,,,,False
128524,Glenhow Preparatory School,,,,False
128558,Fellover School,,,,False
128559,Treboy Free School,,,,False
128560,Tamar Christian School,,,,False
128561,Cornwall Steiner School,,,,False
128562,Treleigh House School,,,,False
128563,Carn Michael School,1027451,,,False
128605,The Arrow Project,,,,False
128606,Stainmore School,,,,False
128672,Brocksford Hall School,,,,False
128673,Presentation Convent High School,,,,False
128674,Caldwell Hall School,,,,False
128675,St Philomena's Convent School,,,,False
128676,Rowen House School,,,,False
128677,The Anderson School,,,,False
128678,Amber House School,,,,False
128730,Stella Maris School,505848,,,False
128731,Presentation of Mary Convent School,,,,False
128732,Brunell School,,,,False
128733,The Little School,,,,False
128734,St Wilfrid's Junior School,,,,False
128735,Croft Lodge School,,,,False
128736,St Luke's School,,,,False
128737,St Joseph's Preparatory School,,,,False
128738,Ravenswood Preparatory School,,,,False
128739,Convent of the Holy Family School,,,,False
128740,Heathercombe Brake School,,,,False
128741,Rocklands School,,,,False
128742,Dawlish College,,,,False
128743,Buckfast Abbey School,,,,False
128744,Russell College,,,,False
128745,Gulworthy School,,,,False
128746,Kilworthy House Trust,,,,False
128747,Lupton House Lower School,,,,False
128748,The Wooden House Nursery School,,,,False
128749,Swallowcliff Special School,,,,False
128750,Ryalls County School,,,,False
128751,Torbay Preparatory School,,,,False
128752,Morice School,,,,False
128753,Plymouth Rudolf Steiner School,290365,,,False
128754,Exeter Tutorial College,,,,False
128755,The Arthur Morris School,,,,False
128756,Blyth School,,,,False
128758,Middleton Hall,,,,False
128759,Belvoir School,,,,False
128760,Plantings School,,,,False
128761,Belmont House School,,,,False
128762,Village School,,,,False
128791,Forres School,306221,,,False
128792,College of the Sacred Hearts,,,,False
128793,Thornlow Junior School,,,,False
128794,St Genevieve's Convent School,,,,False
128795,St Antony's Preparatory School,,,,False
128796,St Mary's Gate School,,,,False
128797,Dewlish House School,,,,False
128798,Hurn Court School,,,,False
128799,St Dominic's School,,,,False
128800,The Old School,,,,False
128801,Holwell School,,,,False
128802,The New Village School,,,,False
128803,High Lea School,,,,False
128804,Wyvern House Tutorial College,,,,False
128805,Symondsbury College,,,,False
128806,Langton House School,,,,False
128807,Woodsford House School,1061380,,,False
128808,The New School,,,,False
128825,Bow School,,,,False
128826,Park View School,,,,False
128849,Glengorse and Hydneye School,,,,False
128850,Charters-Ancaster School,,,,False
128852,Micklefield School,,,,False
128853,St Nicholas School,,,,False
128854,The Spinney School,,,,False
128855,Netherfield School,,,,False
128856,Coneyboro School,,,,False
128857,Holme Park School,,,,False
128858,Legat School,,,,False
128859,The Mount School,,,,False
128860,Stoke Brunswick School,307011,,,False
128861,Convent of Our Lady School,,,,False
128862,Barton School,,,,False
128863,Beresford House School,307070,,,False
128864,Chelmsford Hall School,,,,False
128865,St Michael's Hill House Preparatory School,,,,False
128866,St Francis' Preparatory School,,,,False
128867,Sussex Tutorial College,,,,False
128868,Welands Ford School,,,,False
128869,Holly House School,,,,False
128870,Sussex College,,,,False
128871,Boarzell College,,,,False
128872,Spyway School,,,,False
128873,Chalvington School,,,,False
128874,Hawkhurst Court Dyslexia Centre,,,,False
128875,Abundant Life School,,,,False
128876,St Gregory's House School,,,,False
128877,Summerhill School,,,,False
128878,Weald House English Language Centre,,,,False
128879,Stream Edge School,,,,False
128912,Loughton School,,,,False
128913,Alleyn Court Eton House School,,,,False
128914,Herzlia Day School,,,,False
128915,Camrose School,,,,False
128916,St Mary's Convent School,,,,False
128917,Woodlands School,,,,False
128918,Chelmer Residential School,,,,False
128919,Challenge Trust School,,,,False
128920,Edwardstone House School,,,,False
128921,Waterside School,,,,False
128923,Donylands Lodge Education Unit,,,,False
128924,Vine School,1052202,,,False
128925,Beis Shammai Grammar School,,,,False
128926,Rochford College,,,,False
128927,B A D Junior Conductive Education,,,,False
128928,Oakfields Montessori School,,,,False
128929,Barling Magna Independent School,,,,False
128930,Witham Bible Training Centre,,,,False
128963,Oakley Hall School,,,,False
128964,Brightlands School,311712,,,False
128965,The Salesian School,,,,False
128966,Nelson School,,,,False
128967,Croft Hall School,,,,False
128968,Badgeworth Court School,,,,False
128969,New Barns School,,,,False
128970,St Vincent's School,,,,False
128971,Adlestrop Park School,,,,False
128972,Cheltenham Montessori School,,,,False
128973,Acorn School,,,,False
128974,Oakley Hall School,,,,False
129049,Hilsea College,,,,False
129051,Ballard Lake Preparatory School,,,,False
129052,Marsh Court School,,,,False
129053,Holy Cross Junior School,,,,False
129054,West Downs School,,,,False
129055,Stanley House School,,,,False
129056,Pixie Kindergarten and Junior School,,,,False
129057,Moreton House School,,,,False
129058,Drayton Manor School,,,,False
129059,Northcliffe School,307350,,,False
129060,Oaklands School,,,,False
129061,Oakmore School,,,,False
129062,Allington Manor School,,,,False
129063,The Choir School of Our Lady and St John,,,,False
129064,Dukes Field Cottage School,,,,False
129065,Faith Christian School,,,,False
129066,Marsh Court House School,,,,False
129067,Allington Manor School,,,,False
129093,Belmont Abbey School,,,,False
129094,Somerleaze Preparatory School,,,,False
129095,St Michael's School,,,,False
129096,Holbrook Manor School,,,,False
129097,Sacred Heart College,,,,False
129098,Lawnside School,,,,False
129099,Ellerslie School,527572,,,False
129100,Hillstone School,529966,,,False
129101,Wells House School,527517,,,False
129102,Berrow Wood School,,,,False
129103,Hallow Park School,,,,False
129104,The Lovett School,,,,False
129105,Hillside School,,,,False
129106,Cloisters,,,,False
129170,Roasry Priory High School,,,,False
129171,Lyndale School,,,,False
129172,Sherrardswood Junior School,,,,False
129173,Rosary Priory Preparatory School,,,,False
129174,Pamela Gardens School,,,,False
129176,Marlin Montessori School,,,,False
129177,Stanborough Secondary School,,,,False
129334,Rise Hall School,,,,False
129339,Upper Chine School,307410,,,False
129340,St Therese Presentation Convent School,,,,False
129341,Partlands School,,,,False
129442,St Stephen's College,,,,False
129443,The Nativity School,,,,False
129444,St Nicholas Preparatory School,,,,False
129445,St Hilary's School,312056,00862466,,False
129446,Fosse Bank Preparatory School,,,,False
129447,Knowle Court School,,,,False
129448,Apple Tree Cottage School,,,,False
129449,Thomas De La Rue School,,,,False
129450,The Abbey Junior School,,,,False
129451,St Augustine's College,,,,False
129452,Sydney House School,,,,False
129453,Becket School,,,,False
129454,Sunrise Independent School,,,,False
129455,Buxton House School,,,,False
129456,Benedict House School,,,,False
129457,Bridge Project School,,,,False
129458,Grace School,,,,False
129505,Lawrence House School,,,,False
129506,George Fox School,,,,False
129507,Claremont Preparatory School,,,,False
129508,Plc Tuition Centre,,,,False
129509,Lindenhurst College,,,,False
129510,Muslim Girls' High School,,,,False
129511,Norwich Steiner School,1099377,04815492,,True
129547,Morcott Hall School,,,,False
129548,Richmond House School,505630,01270675,,False
129549,Woodbank Grammar School,,,,False
129550,The Laurels College and Leicester Academy,,,,False
129551,Auclum Preparatory School,,,,False
129599,Sheffield Manor School,,,,False
129600,Broughton House School,,,,False
129601,Priory College,,,,False
129631,All Hallows School,,,,False
129632,Runton and Sutherland School,311271,,,False
129633,Sutherland House School,,,,False
129634,Hilbre School,,,,False
129635,International High School,,,,False
129636,Bracondale School,,,,False
129637,Lonsdale School,,,,False
129638,Beaumont College,,,,False
129639,The Old Mill House School,,,,False
129640,Peele House,,,,False
129641,Phoenix Montessori School,,,,False
129642,Fledglings School,,,,False
129643,The Small School 'the Sailors',,,,False
129644,Woodhill School,,,,False
129671,Assumption School,1002893,,,False
129672,Scorton Endowed School,,,,False
129673,Hunmanby Hall School,529685,,,False
129674,Suncliffe School,,,,False
129675,Bairnswood School,,,,False
129676,Ingmanthorpe Hall School,,,,False
129677,Yorkshire International School,,,,False
129678,York Steiner School,511974,01591107,,False
129679,West Bank Hall School,,,,False
129680,Primrose Lane Independent School,,,,False
129681,Assumption School,1002893,,,False
129707,Mrs Mountain's School,,,,False
129708,Nunnykirk School,,,,False
129709,Greybrooks School,,,,False
129734,Longacre Preparatory School,,,,False
129735,Hobby Horse Nursery School,,,,False
129736,Torridon Nursery and Preparatory School,,,,False
129772,Windrush Preparatory School,,,,False
129773,Highlands School,,,,False
129774,Audley House Preparatory School,,,,False
129775,PNEU Schoolroom,,,,False
129776,Kitebrook House,,,,False
129777,The Francis Eyre School,,,,False
129778,Crescent School,,,,False
129779,Beckett School,,,,False
129780,Turners Court School,,,,False
129781,Yago School,,,,False
129782,Edward Greenes Tutorial Establishment,,,,False
129783,Oxford Tutorial College,,,,False
129816,Acton Reynald School,,,,False
129817,Shotton Hall School,,,,False
129818,Kingsland Grange Junior School,,,,False
129819,Nash Court School,,,,False
129820,Shelton House School,,,,False
129821,Castle Hill School,,,,False
129822,Milverton Court School,,,,False
129824,Ashley Moor College,,,,False
129825,Oriel School,,,,False
129826,Haughton Hall School,,,,False
129827,St Peter's School,,,,False
129828,Francis Ellis Centre,,,,False
129829,Immanuel School,,,,False
129852,St Audrie's School,,,,False
129853,St Gilda's Convent School,,,,False
129854,Mountlands School,,,,False
129855,Chilton Cantelo House School,,,,False
129856,King Alfred School,,,,False
129857,The Hall School,,,,False
129858,Fairfield Montessori School,,,,False
129859,Tor International School,,,,False
129860,Edington School,,,,False
129861,Kingsbury School,,,,False
129862,The Fennel School,,,,False
129956,St John's Preparatory School,,,,False
129957,St Joseph's Convent School,,,,False
129958,Pipewood School,,,,False
129959,North Midlands College,,,,False
129960,Hanchurch Christian Centre,,,,False
129991,Felixstowe College,,,,False
129992,Salters Hall School,,,,False
129993,Norseland School,,,,False
129994,Nowton Court School,,,,False
129995,St Anne's School,,,,False
129996,Melton Parish Room School,,,,False
129997,Creeting Preparatory School,,,,False
129998,Shawe Manor School,,,,False
129999,Reeves Hall School,,,,False
130000,Faith Christian Academy,,,,False
130001,Anglican Academy of Arts,,,,False
130002,Chilton Priory School,,,,False
130003,Dunelm Independent School,,,,False
130004,New Norseland School,1000989,,,False
130005,Ellough School,,,,False
130006,Four Elms School,,,,False
130111,Eothen School,312036,,,False
130112,Convent of the Sacred Hearts School,,,,False
130113,The Royal Naval School for Girls,,,,False
130114,Thorndene School,,,,False
130115,Franciscan Convent School,,,,False
130116,St Joseph's Convent Preparatory School,,,,False
130117,St George's School,,,,False
130118,Highfield School,,,,False
130119,St George's School,,,,False
130120,Streete Court School,,,,False
130121,Bush Davies School,,,,False
130122,St Christopher's School,,,,False
130123,Staplands Nursery and Tutorial,,,,False
130124,Notre Dame Junior School,,,,False
130125,Keffolds Farm Tutorial,,,,False
130126,College Hill Pre-Prep School,,,,False
130127,Canadian International Schools,,,,False
130128,Henry School,,,,False
130129,Horne School,,,,False
130130,Victoria School,,,,False
130131,Surrey Tutorial College,,,,False
130132,Apple Orchard Education Unit,,,,False
130133,Greenways,,,,False
130134,Staplands Nursery Tutorial,,,,False
130168,Dunchurch-Winton Hall,,,,False
130169,Tower Lodge Preparatory School,,,,False
130170,Homefield School,,,,False
130171,Muslim Girls' School,,,,False
130187,Convent of the Holy Family School,,,,False
130188,Rosemead School,,,,False
130189,St Michael's Burton Park,,,,False
130190,Goring Hall School,,,,False
130191,Springfield Park School,307047,,,False
130192,Forest Grange School,,,,False
130193,Firth House Preparatory School,,,,False
130194,Dedisham School,,,,False
130195,PNEU School Compton,,,,False
130196,Highfield School,,,,False
130197,Elizabeth House School,,,,False
130198,Clymping College,,,,False
130199,West Sussex Theatre Studios,,,,False
130200,Allfreys School,,,,False
130201,The Kingsway School,,,,False
130202,Chrysalis Learning Centre,,,,False
130203,Little Acorns Montessori School,,,,False
130204,Yago School,,,,False
130206,The Manor School,,,,False
130224,The Old Ride School,,,,False
130225,Hawtreys School,,,,False
130226,Holmwood House,,,,False
130227,The Manor House School,,,,False
130228,St Probu's School,,,,False
130229,Cranbourne Chase School,,,,False
130230,Ashton Gifford School,,,,False
130231,Newton House Pre-Preparatory School,,,,False
130232,Cheverell Academy,,,,False
130239,Thomas's Fulham,,07881899,,True
130240,The Avenue,,,,False
130243,The Children's House Upper School,1113285,05443050,,True
130244,Al-Ameen Primary School,,,,True
130245,Olive Secondary,,,,False
130273,Phoenix School,,,,False
130274,Al Kauthar Girls Academy,,,,True
130275,Martindale Preparatory School,,,,False
130276,Thomas Francis Independent School,,,,False
130277,Grafton House Preparatory School,,,,False
130278,Kingscourt School,,02313425,,True
130279,School of the Lion,,,,False
130280,St Margret's School,,,,False
130282,Lollipops School (At Bramble House),,,,False
130283,Bicker Preparatory School and Early Years,,,,True
130284,Muslim Girls' School Rochdale,,,,False
130285,Al Jamiah Al Islamiyyah,,,,True
130286,Beis Ruchel Girls School,,,,True
130287,Yeshivah Ohr Torah School,1111457,,,False
130288,Clifton Tutorial Centre,,,,False
130311,Owlets Montessori School,,,,False
130318,Manchester Islamic Grammar School for Girls,1073862,03544402,,True
130319,Northampton Christian School,1014835,,,False
130321,Meadowpark School,,,,False
130322,Scott House School,,,,False
130323,Emmanuel School,,,,True
130329,Morfields Study Centre,,,,False
130330,The Rainbow School and Nursery,,,,False
130331,Rabia Girls' and Boys' School,1082410,,,False
130338,Norfolk Lodge School Ltd,,,,False
130354,Riversholme School,1054876,,,False
130361,Norfolk House School,,,,False
130363,Shepherd Montessori School,,,,False
130364,Eilmar Montessori School and Nursery,,,,False
130365,Ravenstone House School,,,,False
130369,Headstart Montessori School,,,,False
130370,Sage House School,,,,False
130373,Farleigh College,,,,False
130376,Fcl,,,,False
130377,Warriors of Praise School,,,,False
130387,Stoke Newington Mission Paradigm Primary School,,,,False
130391,Andalusia Academy Bristol,,,,True
130393,Jamia Islamia (Islamic Studies Centre),,,,False
130398,Thomas's Clapham,,07881899,,True
130399,Grafton House Preparatory School,,,,False
130826,Tashbar of Edgware,1110737,05436271,,True
130857,Crystal Gardens Primary School,,,,True
130876,Sewardstone College of Education,,,,False
130879,Westminster Academy,,,,False
130904,St James Independent Junior School (North West),,,,False
130999,Rock Small School,,,,False
131000,The Montessori School,,,,False
131003,Midland Oak School,,,,False
131015,Etz Chaim Boys School,,,,True
131026,Beis Soroh Schneirer,,,,True
131027,Hooke Court School,,,,False
131031,Promised Land Academy,1111246,,,False
131042,Oakwood School,1053810,03166207,,True
131050,Mulberry Bush Kindergarten of St Paul's Steiner Programme,,,,False
131051,Devizes Christian School,,,,False
131054,Twynholm School,,,,False
131055,The Priors School,,03143086,,False
131056,Victory Christian School,,,,False
131058,Amina Hatun Islamic School At the Annexe,,,,False
131059,Brondesbury College London,1134516,07055378,,True
131074,Bellerbys College Cambridge,,,,False
131075,Immanuel School,,,,False
131076,The School of the Open Book,,,,False
131092,Chartswood Education Centre,,,,False
131101,Futures Ahead Pre-Preparatory and Preparatory School,,,,False
131118,Baxhill Preparatory School,,,,False
131119,Jamia Al-Hudaa Residential College,1022471,,,True
131121,Talmud Torah Tiferes Shlomo,,,,True
131122,Al-Mahad Al-Islami,,,,True
131124,The Faculty of Queen Ethelburga's,,,,True
131127,Drive Preparatory School,,,,True
131128,Finchley and Acton Yochien School,,,,True
131129,Arabic School In Durham (ASD) C.O. Bowburn Community Association,,,,False
131131,Al-Furqaan Preparatory School,,,,True
131132,Trefoil Montessori School of Arts,,,,False
131147,Elms Independent School,,,,False
131148,Grange Junior School,,,,False
131149,Rivington Park Independent School,,,,False
131158,Mill Cottage Montessori School,,,,True
131164,Green Oak Academy,,10184615,,True
131165,The Fulham Prep School Ltd,,,,True
131166,Blackheath High School,,,,False
131167,Tor School,,,,False
131170,Beis Aharon School,,,,True
131172,Five Rivers Education,,,,False
131173,ACS Egham International School,1179820,00910010,,True
131180,Fernwood School,,,,False
131181,Beech Grove School,,,,True
131198,Green Gables Montessori Primary School,,03454787,,True
131199,Oholei Yosef Yitzchok Lubavitch Boys' School,,,,False
131204,Walsh Manor School,,,,False
131220,The Blue Sky Academy of Education and Arts,,,,False
131244,Excel Preparatory School,,,,False
131261,Barnet Hill Academy,,,,True
131263,Silverwood School,,,,False
131264,Dolphin School 2,,,,False
131267,St James Independent School for Boys (Junior Department),,,,False
131268,St James Preparatory School,,,,True
131269,Mill Hill Pre-Preparatory School,,,,False
131279,Charters Ancaster  Nursery,,,,False
131288,WENTWORTH COLLEGE,,,,True
131291,The Academy School,,OC350154,,True
131293,Heath Farm Preparatory School,,,,False
131298,Amersham Montessori School At Amersham Cricket Club,,,,False
131303,Maytime Preparatory School,,,,False
131307,Greenfields School,,,,False
131308,Victory Day School,,,,False
131330,Red Balloon Learner Centre - Cambridge,1070224,,,True
131334,The Cricket School,,,,False
131336,Woodhouse School,,,,False
131337,Ghausia School,1152700,,,False
131338,Windsor House Independent School,,,,False
131342,Beis Trana Girls' School,1068301,,,True
131343,The Lyceum,,09637548,,True
131344,Kensington International School,,,,False
131351,Educare Small School,1058897,03183775,,True
131354,Lighthouse Christian School,,,,False
131355,Jamea Al Kauthar,1045362,,,True
131358,Turkish International Lycee,,,,False
131362,St Paul's Steiner School,1076454,03622628,,True
131363,Sneaton Castle School,,,,False
131387,Belcanto London Academy Theatre School,,,,False
131388,Jamiatul Ummah School,289202,02513409,,True
131389,Jamiatul-Ilm Wal-Huda UK School,,,,True
131399,First Steps Pre-Preparatory and Preparatory School,,,,False
131403,Tiferes High School,1066260,03446070,,True
131404,Somerton House School,,,,False
131405,Swedish School Horsham,,,,False
131406,Bellerbys College London,,,,False
131411,CATS Canterbury,,06355623,,True
131412,The Meadow School for Steiner Education Ltd,,,,False
131413,Al-Hira School,,,,False
131417,Bow School,,,,False
131424,Maytime Preparatory School 2,,,,False
131435,Talmud Torah Yetev Lev,1115778,04859190,,True
131438,Mustard School,,,,False
131440,Carmena Christian Preparatory School,1073524,,,False
131445,Grange House School,,,,False
131451,Thornlow Preparatory School,,,,False
131452,Little Arthur Independent School,,,,False
131460,Godolphin Preparatory School,,,,False
131461,An-Nur Primary School,,,,False
131463,K-BIS Theatre School,,,,False
131468,Church Hill School,,,,False
131471,Bournemouth Jewish Day School,1063404,,,False
131472,Futures Ahead Independent School,,,,False
131474,Bo Peeps Independent School,,,,False
131482,Tansib Independent School,,,,False
131483,Isp Whitstable,,,,False
131484,Isp Maidstone,,,,False
131488,Farmhouse Preparatory School,,,,False
131489,JMU Islamic Institute Uk,,,,False
131508,The Hazelwood Phoenix School,,,,False
131509,L'Ecole Des Benjamins,,,,False
131514,Five Rivers London,,,,False
131524,Iqra Independent School,,,,False
131537,Croydon Primary Independent School,,,,False
131542,Sheila Bruce Community Arts Educational Establishment,,,,False
131550,Al Farooq Private School,,,,False
131567,St Helens Montessori School,,,,True
131586,Hethersett Montessori Primary,,,,False
131589,Silver Birches Independent School,,,,False
131592,Hans School of Excellence,,,,False
131615,Iqra Independent School (Girls'),,,,False
131616,Edgbaston College Preparatory School,,,,False
131634,Church of God In Trinity (Orthodox),,,,False
131637,West Cliffe School,,,,False
131641,Greenwood School,,,,False
131650,Holborn College,,,,False
131651,Hertsmere Jewish Primary School,,,,False
131655,St Michael's Catholic Small School,,,,False
131663,New Mind School,,,,False
131664,Fairmount School Inc Coventry Grammar School,,,,False
131665,Al-Aqsa Primary School,1072676,,,False
131667,Christian Hearts Academy,,,,False
131668,Madingley Pre-Preparatory School,,,,False
131676,Madresfield Early Years Centre,,,,False
131678,Stimson House School,,,,False
131679,Oakwood School,1105033,05055346,,False
131680,London Meridian Primary and Secondary School,,,,False
131687,Hamd House School,,,,True
131688,Thomas Francis School,,,,False
131695,Chase Grammar School International Study Centre,,,,True
131704,Secret Garden,,,,False
131709,Muhammad School of Islam,,,,False
131714,Edgerton College,,,,False
131716,Grace School,1052193,,,False
131729,Arden Lawn School,,,,False
131732,Beehive School,307870,,,False
131739,The Montessori School,,,,False
131742,Side By Side Nursery,,,,False
131743,Emmaus School,1073476,03518506,,True
131745,Darul Hadis Latifiah,,,,True
131746,Kings Manor School,,,,False
131755,London Bunka Yochien,,,,True
131762,Brents TEC,,,,False
131764,Akeley Wood Lower School,,02313425,,False
131770,Maple House School,,,,False
131778,Tabernacle School,,,,True
131779,Dulwich College (Ducks) Kindergarten and Infant School,,,,False
131781,Highfields Boys' Secondary School,,,,False
131788,Greek Primary School of London,,,,True
131791,Greater Grace School of Christian Education,,,,True
131801,Arrowe Hall School,,,,False
131809,Joint Responsibility Preparatory School,,,,False
131811,Rossendale Education Centre,,,,False
131825,Olive Tree Primary School,1080843,,,True
131826,Sefton View Children's Home and School,,,,False
131830,Susi Earnshaw Theatre School,,,,True
131937,Cambridge Steiner School,1028116,02866985,,True
131941,Isfield Independent School,,,,False
131952,The Noam Primary School,1079593,03816464,,False
131961,New Harvest Learning Centre,,,,False
131965,Paradise Muslim School,,,,False
131972,Thomas Francis Independent School,,,,False
131973,Stonehouse School,,,,False
131974,The Cornerstone School,,,,False
131977,The Terrace School,,,,False
131978,Maria Montessori School,,,,True
131979,Kassim Darwish Grammar School for Boys,1073862,03544402,,True
131981,Chandlings,309639,00961616,,True
131982,Acorn House College,,,,False
131983,Palm Tree School,1063741,,,False
131994,People's Trust Preparatory School,,,,False
131995,Victory Academy,1078988,,,False
131997,Accelerated Tutorial School,,,,False
131998,Jubilee House Christian School,1154356,04040210,,False
132000,Institute of Higher Excellence,,,,False
132012,Schiller International School,,,,False
132013,Kitebrook Preparatory School,309639,00961616,,True
132017,Crawford Upper School,,,,False
132024,Crawford Upper School,,,,False
132039,Lancing Montessori Centre and Ardmore School,,,,False
132040,Alban's Independent School,,,,False
132041,Getters Talmud Torah,,,,False
132046,Moorlands Pre-Preparatory School,,,,False
132048,Oxford Montessori Schools,,,,True
132049,Whitefield Independent Preparatory School,,,,False
132052,South Hills School,,,,False
132055,Islamic Girls' School Leicester,,,,False
132061,Ravenstone House,,,,False
132062,Elimu Academy,1084630,,,False
132065,Rosemary Works School,,,,False
132066,Greenwich Steiner School,1075981,03720000,,True
132068,Sakutu Organisation Montessori,1097883,,,False
132078,Winchester Christian School,,,,False
132081,Milton Keynes Islamia School,,,,False
132094,Southern Stars Theatre School and Performers' College,,,,False
132095,Lancaster Steiner School,1066821,03364291,,True
132096,Highfields Private School,,,,False
132098,Victory Day School,1060436,,,False
132099,Paradise Primary School,1155025,08004087,,True
132110,Springfield Christian School,,,,False
132113,The Croydon and District Education Trust (Cadet),,,,False
132114,Al Taqwa Islamic School,,,,False
132116,Dover College International Study Centre,,,,False
132119,Auckland College,,,,True
132124,Thomas Francis School,,,,False
132134,Bancrofts Preparatory School,,,,True
132135,Acacia Hall Therapeutic Community,,,,False
132143,St Anne's School,,,,False
132190,Fig Tree Primary School,,,,True
132237,Thames Christian School,1081666,03986193,,True
132729,Lewes New School,1080024,03888310,,False
132732,Brian Jackson College,,,,True
132736,"Tawhid Boys School, Tawhid Educational Trust",,,,True
132737,Al-Bilal Academy for Girls,,,,False
132738,Imam Muhammad Zakariya School,,,,True
132744,Victory Christian Academy,,,,False
132746,Squirrel's Montessori School,,,,False
132749,Islamiyah School,,,,True
