org_id_a,company_number,charity_number,org_id_b,relationship,source,sameas,Registered housing providers
GB-SHPE-C1686,RS021578,,GB-COH-RS021578,sameas,Registered housing providers
GB-SHPE-L0927,IP14888R,,GB-COH-IP14888R,sameas,Registered housing providers
GB-SHPE-L4346,IP21727R,,GB-COH-IP21727R,sameas,Registered housing providers
GB-SHPE-C3690,RS025311,,GB-COH-RS025311,sameas,Registered housing providers
GB-SHPE-30UH,,,GB-LAE-LAC,sameas,Registered housing providers
GB-SHPE-4693,07888191,1146304,GB-CHC-1146304,sameas,Registered housing providers
GB-SHPE-C3777,IP25648R,,GB-COH-IP25648R,sameas,Registered housing providers
GB-SHPE-4727,07281246,,GB-COH-07281246,sameas,Registered housing providers
GB-SHPE-H0895,IP16366R,,GB-COH-IP16366R,sameas,Registered housing providers
GB-SHPE-C2416,IP21504R,,GB-COH-IP21504R,sameas,Registered housing providers
GB-SHPE-A2064,,211702,GB-CHC-211702,sameas,Registered housing providers
GB-SHPE-L4195,,1072539,GB-CHC-1072539,sameas,Registered housing providers
GB-SHPE-4633,06888341,1133627,GB-CHC-1133627,sameas,Registered housing providers
GB-SHPE-LH0704,IP14238R,,GB-COH-IP14238R,sameas,Registered housing providers
GB-SHPE-00DA,,,GB-LAE-LDS,sameas,Registered housing providers
GB-SHPE-LH0989,IP21457R,,GB-COH-IP21457R,sameas,Registered housing providers
GB-SHPE-L0440,IP14424R,,GB-COH-IP14424R,sameas,Registered housing providers
GB-SHPE-5149,OC435745,,GB-COH-OC435745,sameas,Registered housing providers
GB-SHPE-5148,OC435744,,GB-COH-OC435744,sameas,Registered housing providers
GB-SHPE-5062,11223470,,GB-COH-11223470,sameas,Registered housing providers
GB-SHPE-5147,13230922,,GB-COH-13230922,sameas,Registered housing providers
GB-SHPE-5146,13230947,,GB-COH-13230947,sameas,Registered housing providers
GB-SHPE-00FN,,,GB-LAE-LCE,sameas,Registered housing providers
GB-SHPE-H2381,00159933,213513,GB-CHC-213513,sameas,Registered housing providers
GB-SHPE-A2074,07860164,1145847,GB-CHC-1145847,sameas,Registered housing providers
GB-SHPE-C3207,IP23184R,,GB-COH-IP23184R,sameas,Registered housing providers
GB-SHPE-4863,08972242,1157757,GB-CHC-1157757,sameas,Registered housing providers
GB-SHPE-21UF,,,GB-LAE-LEE,sameas,Registered housing providers
GB-SHPE-C2313,IP21700R,,GB-COH-IP21700R,sameas,Registered housing providers
GB-SHPE-C3674,IP23899R,,GB-COH-IP23899R,sameas,Registered housing providers
GB-SHPE-5134,,,GB-LAE-LIF,sameas,Registered housing providers
GB-SHPE-4734,06786752,1128355,GB-CHC-1128355,sameas,Registered housing providers
GB-SHPE-A3358,,237056,GB-CHC-237056,sameas,Registered housing providers
GB-SHPE-4795,02908711,1046933,GB-CHC-1046933,sameas,Registered housing providers
GB-SHPE-4877,RS007748,,GB-COH-RS007748,sameas,Registered housing providers
GB-SHPE-L3698,IP25276R,,GB-COH-IP25276R,sameas,Registered housing providers
GB-SHPE-H2676,00734870,243017,GB-CHC-243017,sameas,Registered housing providers
GB-SHPE-4752,07992672,,GB-COH-07992672,sameas,Registered housing providers
GB-SHPE-C3441,IP24148R,,GB-COH-IP24148R,sameas,Registered housing providers
GB-SHPE-L1255,IP13413R,,GB-COH-IP13413R,sameas,Registered housing providers
GB-SHPE-5074,,,GB-LAE-LIV,sameas,Registered housing providers
GB-SHPE-C2849,IP22321R,,GB-COH-IP22321R,sameas,Registered housing providers
GB-SHPE-L0063,IP15898R,,GB-COH-IP15898R,sameas,Registered housing providers
GB-SHPE-4873,RS007724,,GB-COH-RS007724,sameas,Registered housing providers
GB-SHPE-L4538,IP030568,,GB-COH-IP030568,sameas,Registered housing providers
GB-SHPE-LH4343,,1103644,GB-CHC-1103644,sameas,Registered housing providers
GB-SHPE-LH4454,IP29840R,,GB-COH-IP29840R,sameas,Registered housing providers
GB-SHPE-H1972,IP16747R,,GB-COH-IP16747R,sameas,Registered housing providers
GB-SHPE-4827,08847846,,GB-COH-08847846,sameas,Registered housing providers
GB-SHPE-C0508,IP21367R,,GB-COH-IP21367R,sameas,Registered housing providers
GB-SHPE-L4517,IP030441,,GB-COH-IP030441,sameas,Registered housing providers
GB-SHPE-00AB,,,GB-LAE-BDG,sameas,Registered housing providers
GB-SHPE-00AC,,,GB-LAE-BNE,sameas,Registered housing providers
GB-SHPE-00AD,,,GB-LAE-BEX,sameas,Registered housing providers
GB-SHPE-00AE,,,GB-LAE-BEN,sameas,Registered housing providers
GB-SHPE-5103,,,GB-LAE-BRY,sameas,Registered housing providers
GB-SHPE-00AG,,,GB-LAE-CMD,sameas,Registered housing providers
GB-SHPE-00AH,,,GB-LAE-CRY,sameas,Registered housing providers
GB-SHPE-00AJ,,,GB-LAE-EAL,sameas,Registered housing providers
GB-SHPE-00AK,,,GB-LAE-ENF,sameas,Registered housing providers
GB-SHPE-00AL,,,GB-LAE-GRE,sameas,Registered housing providers
GB-SHPE-00AM,,,GB-LAE-HCK,sameas,Registered housing providers
GB-SHPE-00AN,,,GB-LAE-HMF,sameas,Registered housing providers
GB-SHPE-00AQ,,,GB-LAE-HRW,sameas,Registered housing providers
GB-SHPE-00AR,,,GB-LAE-HAV,sameas,Registered housing providers
GB-SHPE-00AS,,,GB-LAE-HIL,sameas,Registered housing providers
GB-SHPE-00AT,,,GB-LAE-HNS,sameas,Registered housing providers
GB-SHPE-00AU,,,GB-LAE-ISL,sameas,Registered housing providers
GB-SHPE-00AY,,,GB-LAE-LBH,sameas,Registered housing providers
GB-SHPE-00AZ,,,GB-LAE-LEW,sameas,Registered housing providers
GB-SHPE-00BA,,,GB-LAE-MRT,sameas,Registered housing providers
GB-SHPE-00BB,,,GB-LAE-NWM,sameas,Registered housing providers
GB-SHPE-00BC,,,GB-LAE-RDB,sameas,Registered housing providers
GB-SHPE-00BF,,,GB-LAE-STN,sameas,Registered housing providers
GB-SHPE-00BG,,,GB-LAE-TWH,sameas,Registered housing providers
GB-SHPE-00BH,,,GB-LAE-WFT,sameas,Registered housing providers
GB-SHPE-00BJ,,,GB-LAE-WND,sameas,Registered housing providers
GB-SHPE-LH4377,01197478,269158,GB-CHC-269158,sameas,Registered housing providers
GB-SHPE-L1710,IP17979R,,GB-COH-IP17979R,sameas,Registered housing providers
GB-SHPE-L4277,03958380,,GB-COH-03958380,sameas,Registered housing providers
GB-SHPE-C3272,IP23463R,,GB-COH-IP23463R,sameas,Registered housing providers
GB-SHPE-LH0013,IP21004R,,GB-COH-IP21004R,sameas,Registered housing providers
GB-SHPE-A1892,,220078,GB-CHC-220078,sameas,Registered housing providers
GB-SHPE-5141,12107117,,GB-COH-12107117,sameas,Registered housing providers
GB-SHPE-5106,RS008279,,GB-COH-RS008279,sameas,Registered housing providers
GB-SHPE-L3880,IP26654R,,GB-COH-IP26654R,sameas,Registered housing providers
GB-SHPE-00KA,,,GB-LAE-LUT,sameas,Registered housing providers
GB-SHPE-L1518,IP19688R,,GB-COH-IP19688R,sameas,Registered housing providers
GB-SHPE-L4420,03977954,1089147,GB-CHC-1089147,sameas,Registered housing providers
GB-SHPE-C4112,IP28416R,,GB-COH-IP28416R,sameas,Registered housing providers
GB-SHPE-4630,06996964,1139327,GB-CHC-1139327,sameas,Registered housing providers
GB-SHPE-5115,12199619,,GB-COH-12199619,sameas,Registered housing providers
GB-SHPE-L4435,04912562,1106969,GB-CHC-1106969,sameas,Registered housing providers
GB-SHPE-4844,RS007520,,GB-COH-RS007520,sameas,Registered housing providers
GB-SHPE-29UH,,,GB-LAE-MAI,sameas,Registered housing providers
GB-SHPE-4637,07252320,,GB-COH-07252320,sameas,Registered housing providers
GB-SHPE-L1551,05972159,1120475,GB-CHC-1120475,sameas,Registered housing providers
GB-SHPE-4777,08458421,,GB-COH-08458421,sameas,Registered housing providers
GB-SHPE-00BN,,,GB-LAE-MAN,sameas,Registered housing providers
GB-SHPE-L1714,IP15494R,,GB-COH-IP15494R,sameas,Registered housing providers
GB-SHPE-L0406,RS020511,,GB-COH-RS020511,sameas,Registered housing providers
GB-SHPE-L3736,IP25548R,,GB-COH-IP25548R,sameas,Registered housing providers
GB-SHPE-37UF,,,GB-LAE-MAS,sameas,Registered housing providers
GB-SHPE-LH0959,IP18884R,,GB-COH-IP18884R,sameas,Registered housing providers
GB-SHPE-A3697,,216309,GB-CHC-216309,sameas,Registered housing providers
GB-SHPE-A3387,,211606,GB-CHC-211606,sameas,Registered housing providers
GB-SHPE-L1031,IP17670R,,GB-COH-IP17670R,sameas,Registered housing providers
GB-SHPE-A3822,,518431,GB-CHC-518431,sameas,Registered housing providers
GB-SHPE-A0318,,204281,GB-CHC-204281,sameas,Registered housing providers
GB-SHPE-L4303,IP030648,,GB-COH-IP030648,sameas,Registered housing providers
GB-SHPE-A4039,,222025,GB-CHC-222025,sameas,Registered housing providers
GB-SHPE-L0673,IP21444R,,GB-COH-IP21444R,sameas,Registered housing providers
GB-SHPE-C3557,IP24580R,,GB-COH-IP24580R,sameas,Registered housing providers
GB-SHPE-C2462,IP21904R,,GB-COH-IP21904R,sameas,Registered housing providers
GB-SHPE-5121,12330830,,GB-COH-12330830,sameas,Registered housing providers
GB-SHPE-00LC,,,GB-LAE-MDW,sameas,Registered housing providers
GB-SHPE-31UG,,,GB-LAE-MEL,sameas,Registered housing providers
GB-SHPE-A2600,,201233,GB-CHC-201233,sameas,Registered housing providers
GB-SHPE-L4485,IP30012R,,GB-COH-IP30012R,sameas,Registered housing providers
GB-SHPE-L1259,,206064,GB-CHC-206064,sameas,Registered housing providers
GB-SHPE-LH2343,IP21860R,,GB-COH-IP21860R,sameas,Registered housing providers
GB-SHPE-A3634,,293247,GB-CHC-293247,sameas,Registered housing providers
GB-SHPE-L0726,IP16337R,,GB-COH-IP16337R,sameas,Registered housing providers
GB-SHPE-18UD,,,GB-LAE-MDE,sameas,Registered housing providers
GB-SHPE-42UE,,,GB-LAE-MSU,sameas,Registered housing providers
GB-SHPE-00EC,,,GB-LAE-MDB,sameas,Registered housing providers
GB-SHPE-L4466,IP30069R,,GB-COH-IP30069R,sameas,Registered housing providers
GB-SHPE-C3396,IP23481R,,GB-COH-IP23481R,sameas,Registered housing providers
GB-SHPE-L3974,IP27232R,,GB-COH-IP27232R,sameas,Registered housing providers
GB-SHPE-C3285,IP23547R,,GB-COH-IP23547R,sameas,Registered housing providers
GB-SHPE-C3637,RS025071,,GB-COH-RS025071,sameas,Registered housing providers
GB-SHPE-00MG,,,GB-LAE-MIK,sameas,Registered housing providers
GB-SHPE-4870,02769788,1125743,GB-CHC-1125743,sameas,Registered housing providers
GB-SHPE-C4113,IP28417R,,GB-COH-IP28417R,sameas,Registered housing providers
GB-SHPE-LH1704,IP21027R,,GB-COH-IP21027R,sameas,Registered housing providers
GB-SHPE-C3627,IP025030,,GB-COH-IP025030,sameas,Registered housing providers
GB-SHPE-L0386,IP17434R,,GB-COH-IP17434R,sameas,Registered housing providers
GB-SHPE-L4047,IP27943R,,GB-COH-IP27943R,sameas,Registered housing providers
GB-SHPE-43UE,,,GB-LAE-MOL,sameas,Registered housing providers
GB-SHPE-C2903,IP22006R,,GB-COH-IP22006R,sameas,Registered housing providers
GB-SHPE-SL3447,IP24178R,,GB-COH-IP24178R,sameas,Registered housing providers
GB-SHPE-4857,RS007609,,GB-COH-RS007609,sameas,Registered housing providers
GB-SHPE-L0042,IP16264R,,GB-COH-IP16264R,sameas,Registered housing providers
GB-SHPE-5120,11019415,,GB-COH-11019415,sameas,Registered housing providers
GB-SHPE-5063,10069333,,GB-COH-10069333,sameas,Registered housing providers
GB-SHPE-L2194,IP18632R,,GB-COH-IP18632R,sameas,Registered housing providers
GB-SHPE-L1253,IP19876R,,GB-COH-IP19876R,sameas,Registered housing providers
GB-SHPE-C3635,IP23965R,,GB-COH-IP23965R,sameas,Registered housing providers
GB-SHPE-A3266,,232200,GB-CHC-232200,sameas,Registered housing providers
GB-SHPE-A0736,,203516,GB-CHC-203516,sameas,Registered housing providers
GB-SHPE-4779,08257055,1149955,GB-CHC-1149955,sameas,Registered housing providers
GB-SHPE-4781,00203583,226171,GB-CHC-226171,sameas,Registered housing providers
GB-SHPE-LH2204,00073749,212810,GB-CHC-212810,sameas,Registered housing providers
GB-SHPE-L3833,IP25952R,,GB-COH-IP25952R,sameas,Registered housing providers
GB-SHPE-4825,RS007326,,GB-COH-RS007326,sameas,Registered housing providers
GB-SHPE-24UJ,,,GB-LAE-NEW,sameas,Registered housing providers
GB-SHPE-L3704,RS024622,,GB-COH-RS024622,sameas,Registered housing providers
GB-SHPE-4666,IP29985R,,GB-COH-IP29985R,sameas,Registered housing providers
GB-SHPE-C3574,IP23909R,,GB-COH-IP23909R,sameas,Registered housing providers
GB-SHPE-C3628,IP025124,,GB-COH-IP025124,sameas,Registered housing providers
GB-SHPE-H0924,IP21410R,,GB-COH-IP21410R,sameas,Registered housing providers
GB-SHPE-4798,03199738,1055759,GB-CHC-1055759,sameas,Registered housing providers
GB-SHPE-C2548,IP21962R,,GB-COH-IP21962R,sameas,Registered housing providers
GB-SHPE-C3409,IP23496R,,GB-COH-IP23496R,sameas,Registered housing providers
GB-SHPE-4763,06984884,,GB-COH-06984884,sameas,Registered housing providers
GB-SHPE-LH3980,IP26061R,,GB-COH-IP26061R,sameas,Registered housing providers
GB-SHPE-37UG,,,GB-LAE-NEA,sameas,Registered housing providers
GB-SHPE-L0961,IP18586R,,GB-COH-IP18586R,sameas,Registered housing providers
GB-SHPE-00CJ,,,GB-LAE-NET,sameas,Registered housing providers
GB-SHPE-C3026,IP22540R,,GB-COH-IP22540R,sameas,Registered housing providers
GB-SHPE-L0006,IP18449R,,GB-COH-IP18449R,sameas,Registered housing providers
GB-SHPE-A0582,,216930,GB-CHC-216930,sameas,Registered housing providers
GB-SHPE-C3024,IP22738R,,GB-COH-IP22738R,sameas,Registered housing providers
GB-SHPE-LH4249,03674687,1164142,GB-CHC-1164142,sameas,Registered housing providers
GB-SHPE-17UJ,,,GB-LAE-NED,sameas,Registered housing providers
GB-SHPE-H2168,00702712,201653,GB-CHC-201653,sameas,Registered housing providers
GB-SHPE-32UE,,,GB-LAE-NKE,sameas,Registered housing providers
GB-SHPE-LH3859,IP26406R,,GB-COH-IP26406R,sameas,Registered housing providers
GB-SHPE-5098,,,GB-LAE-NNO,sameas,Registered housing providers
GB-SHPE-5129,,,GB-LAE-NNT,sameas,Registered housing providers
GB-SHPE-00HC,,,GB-LAE-NSM,sameas,Registered housing providers
GB-SHPE-LH0084,IP21256R,,GB-COH-IP21256R,sameas,Registered housing providers
GB-SHPE-00CK,,,GB-LAE-NTY,sameas,Registered housing providers
GB-SHPE-44UB,,,GB-LAE-NWA,sameas,Registered housing providers
GB-SHPE-31UH,,,GB-LAE-NWL,sameas,Registered housing providers
GB-SHPE-L3981,IP27416R,,GB-COH-IP27416R,sameas,Registered housing providers
GB-SHPE-C2850,IP22505R,,GB-COH-IP22505R,sameas,Registered housing providers
GB-SHPE-A2405,,212320,GB-CHC-212320,sameas,Registered housing providers
GB-SHPE-00EM,,,GB-LAE-NBL,sameas,Registered housing providers
GB-SHPE-4676,01870880,701800,GB-CHC-701800,sameas,Registered housing providers
GB-SHPE-33UG,,,GB-LAE-NOW,sameas,Registered housing providers
GB-SHPE-A0485,,1094602,GB-CHC-1094602,sameas,Registered housing providers
GB-SHPE-L1405,IP11676R,,GB-COH-IP11676R,sameas,Registered housing providers
GB-SHPE-C3517,IP22666R,,GB-COH-IP22666R,sameas,Registered housing providers
GB-SHPE-4880,RS007746,,GB-COH-RS007746,sameas,Registered housing providers
GB-SHPE-SL3119,IP23066R,,GB-COH-IP23066R,sameas,Registered housing providers
GB-SHPE-00FY,,,GB-LAE-NGM,sameas,Registered housing providers
GB-SHPE-4862,09810057,,GB-COH-09810057,sameas,Registered housing providers
GB-SHPE-4817,RS007104,,GB-COH-RS007104,sameas,Registered housing providers
GB-SHPE-L4459,IP29804R,,GB-COH-IP29804R,sameas,Registered housing providers
GB-SHPE-L4468,IP30011R,,GB-COH-IP30011R,sameas,Registered housing providers
GB-SHPE-44UC,,,GB-LAE-NUN,sameas,Registered housing providers
GB-SHPE-31UJ,,,GB-LAE-OAD,sameas,Registered housing providers
GB-SHPE-4720,07830210,,GB-COH-07830210,sameas,Registered housing providers
GB-SHPE-C4101,IP28375R,,GB-COH-IP28375R,sameas,Registered housing providers
GB-SHPE-C4042,IP27839R,,GB-COH-IP27839R,sameas,Registered housing providers
GB-SHPE-L4422,05000720,,GB-COH-05000720,sameas,Registered housing providers
GB-SHPE-LH4248,05000720,,GB-COH-05000720,sameas,Registered housing providers
GB-SHPE-L0067,IP21045R,,GB-COH-IP21045R,sameas,Registered housing providers
GB-SHPE-L0717,IP13991R,,GB-COH-IP13991R,sameas,Registered housing providers
GB-SHPE-L3757,IP24843R,,GB-COH-IP24843R,sameas,Registered housing providers
GB-SHPE-A1843,06789361,1127979,GB-CHC-1127979,sameas,Registered housing providers
GB-SHPE-A0564,,267200,GB-CHC-267200,sameas,Registered housing providers
GB-SHPE-L2000,IP12223R,,GB-COH-IP12223R,sameas,Registered housing providers
GB-SHPE-C3992,IP27551R,,GB-COH-IP27551R,sameas,Registered housing providers
GB-SHPE-C3726,IP025032,,GB-COH-IP025032,sameas,Registered housing providers
GB-SHPE-00BP,,,GB-LAE-OLD,sameas,Registered housing providers
GB-SHPE-4635,07318252,,GB-COH-07318252,sameas,Registered housing providers
GB-SHPE-LH0171,IP20453R,,GB-COH-IP20453R,sameas,Registered housing providers
GB-SHPE-4808,RS007018,,GB-COH-RS007018,sameas,Registered housing providers
GB-SHPE-4804,RS007072,,GB-COH-RS007072,sameas,Registered housing providers
GB-SHPE-H4418,04430743,1102301,GB-CHC-1102301,sameas,Registered housing providers
GB-SHPE-L4486,RS007639,,GB-COH-RS007639,sameas,Registered housing providers
GB-SHPE-4649,IP031216,,GB-COH-IP031216,sameas,Registered housing providers
GB-SHPE-LH0250,IP17186R,,GB-COH-IP17186R,sameas,Registered housing providers
GB-SHPE-4851,RS007561,,GB-COH-RS007561,sameas,Registered housing providers
GB-SHPE-L4123,IP28503R,,GB-COH-IP28503R,sameas,Registered housing providers
GB-SHPE-L4060,IP27802R,,GB-COH-IP27802R,sameas,Registered housing providers
GB-SHPE-4699,07532748,,GB-COH-07532748,sameas,Registered housing providers
GB-SHPE-A0072,05402303,1109141,GB-CHC-1109141,sameas,Registered housing providers
GB-SHPE-L1322,IP16793R,,GB-COH-IP16793R,sameas,Registered housing providers
GB-SHPE-LH4162,IP28637R,,GB-COH-IP28637R,sameas,Registered housing providers
GB-SHPE-4766,IP031985,,GB-COH-IP031985,sameas,Registered housing providers
GB-SHPE-L0871,IP10008R,,GB-COH-IP10008R,sameas,Registered housing providers
GB-SHPE-C2046,IP22102R,,GB-COH-IP22102R,sameas,Registered housing providers
GB-SHPE-L0028,IP16460R,,GB-COH-IP16460R,sameas,Registered housing providers
GB-SHPE-LH1836,00292967,210396,GB-CHC-210396,sameas,Registered housing providers
GB-SHPE-5095,11164788,,GB-COH-11164788,sameas,Registered housing providers
GB-SHPE-C3277,IP23332R,,GB-COH-IP23332R,sameas,Registered housing providers
GB-SHPE-38UC,,,GB-LAE-OXO,sameas,Registered housing providers
GB-SHPE-5143,IP30158R,,GB-COH-IP30158R,sameas,Registered housing providers
GB-SHPE-4876,09668602,,GB-COH-09668602,sameas,Registered housing providers
GB-SHPE-C3607,IP025080,,GB-COH-IP025080,sameas,Registered housing providers
GB-SHPE-L2498,IP16489R,,GB-COH-IP16489R,sameas,Registered housing providers
GB-SHPE-C4044,IP25291R,,GB-COH-IP25291R,sameas,Registered housing providers
GB-SHPE-C3650,IP24790R,,GB-COH-IP24790R,sameas,Registered housing providers
GB-SHPE-LH4138,IP27789R,,GB-COH-IP27789R,sameas,Registered housing providers
GB-SHPE-L4215,IP28844R,,GB-COH-IP28844R,sameas,Registered housing providers
GB-SHPE-C3128,IP22222R,,GB-COH-IP22222R,sameas,Registered housing providers
GB-SHPE-4849,RS007536,,GB-COH-RS007536,sameas,Registered housing providers
GB-SHPE-4728,RS008393,,GB-COH-RS008393,sameas,Registered housing providers
GB-SHPE-C3636,IP025122,,GB-COH-IP025122,sameas,Registered housing providers
GB-SHPE-5056,11102291,,GB-COH-11102291,sameas,Registered housing providers
GB-SHPE-A2759,,200953,GB-CHC-200953,sameas,Registered housing providers
GB-SHPE-4768,02936842,,GB-COH-02936842,sameas,Registered housing providers
GB-SHPE-4842,09337431,1161696,GB-CHC-1161696,sameas,Registered housing providers
GB-SHPE-L3885,IP26804R,,GB-COH-IP26804R,sameas,Registered housing providers
GB-SHPE-4869,RS007636,,GB-COH-RS007636,sameas,Registered housing providers
GB-SHPE-4878,RS007741,,GB-COH-RS007741,sameas,Registered housing providers
GB-SHPE-A3648,,293663,GB-CHC-293663,sameas,Registered housing providers
GB-SHPE-L1512,IP18129R,,GB-COH-IP18129R,sameas,Registered housing providers
GB-SHPE-L3899,IP26807R,,GB-COH-IP26807R,sameas,Registered housing providers
GB-SHPE-5061,11043072,,GB-COH-11043072,sameas,Registered housing providers
GB-SHPE-C2412,IP21760R,,GB-COH-IP21760R,sameas,Registered housing providers
GB-SHPE-A1348,,230946,GB-CHC-230946,sameas,Registered housing providers
GB-SHPE-C2938,IP22710R,,GB-COH-IP22710R,sameas,Registered housing providers
GB-SHPE-L1243,IP19080R,,GB-COH-IP19080R,sameas,Registered housing providers
GB-SHPE-A2334,,238044,GB-CHC-238044,sameas,Registered housing providers
GB-SHPE-L4088,IP27746R,,GB-COH-IP27746R,sameas,Registered housing providers
GB-SHPE-A0600,,203141,GB-CHC-203141,sameas,Registered housing providers
GB-SHPE-C3739,RS025646,,GB-COH-RS025646,sameas,Registered housing providers
GB-SHPE-LH0888,IP20037R,,GB-COH-IP20037R,sameas,Registered housing providers
GB-SHPE-5086,,224640,GB-CHC-224640,sameas,Registered housing providers
GB-SHPE-A4021,,224640,GB-CHC-224640,sameas,Registered housing providers
GB-SHPE-5112,,,GB-LAE-PTE,sameas,Registered housing providers
GB-SHPE-L0244,IP20803R,,GB-COH-IP20803R,sameas,Registered housing providers
GB-SHPE-L4505,IP30057R,,GB-COH-IP30057R,sameas,Registered housing providers
GB-SHPE-C3556,IP22904R,,GB-COH-IP22904R,sameas,Registered housing providers
GB-SHPE-H3795,01626869,284880,GB-CHC-284880,sameas,Registered housing providers
GB-SHPE-A4020,,1014862,GB-CHC-1014862,sameas,Registered housing providers
GB-SHPE-L1001,IP20002R,,GB-COH-IP20002R,sameas,Registered housing providers
GB-SHPE-L3692,RS025192,,GB-COH-RS025192,sameas,Registered housing providers
GB-SHPE-L1958,IP12758R,,GB-COH-IP12758R,sameas,Registered housing providers
GB-SHPE-C4102,IP28372R,,GB-COH-IP28372R,sameas,Registered housing providers
GB-SHPE-4700,07760630,,GB-COH-07760630,sameas,Registered housing providers
GB-SHPE-L1533,IP12901R,,GB-COH-IP12901R,sameas,Registered housing providers
GB-SHPE-C4380,IP28982R,,GB-COH-IP28982R,sameas,Registered housing providers
GB-SHPE-4747,06211760,1121914,GB-CHC-1121914,sameas,Registered housing providers
GB-SHPE-L4236,03777037,,GB-COH-03777037,sameas,Registered housing providers
GB-SHPE-L0659,IP19447R,,GB-COH-IP19447R,sameas,Registered housing providers
GB-SHPE-LH3926,IP20014R,,GB-COH-IP20014R,sameas,Registered housing providers
GB-SHPE-4789,IP032239,,GB-COH-IP032239,sameas,Registered housing providers
GB-SHPE-5084,RS008288,,GB-COH-RS008288,sameas,Registered housing providers
GB-SHPE-4757,03311700,,GB-COH-03311700,sameas,Registered housing providers
GB-SHPE-SL3224,IP23202R,,GB-COH-IP23202R,sameas,Registered housing providers
GB-SHPE-L4556,IP031012,,GB-COH-IP031012,sameas,Registered housing providers
GB-SHPE-A4273,,1076364,GB-CHC-1076364,sameas,Registered housing providers
GB-SHPE-L4543,IP030637,,GB-COH-IP030637,sameas,Registered housing providers
GB-SHPE-H0007,IP20360R,,GB-COH-IP20360R,sameas,Registered housing providers
GB-SHPE-L0119,IP19569R,,GB-COH-IP19569R,sameas,Registered housing providers
GB-SHPE-L2205,IP13111R,,GB-COH-IP13111R,sameas,Registered housing providers
GB-SHPE-L4170,,1064397,GB-CHC-1064397,sameas,Registered housing providers
GB-SHPE-5114,RS008219,,GB-COH-RS008219,sameas,Registered housing providers
GB-SHPE-LH4163,IP28635R,,GB-COH-IP28635R,sameas,Registered housing providers
GB-SHPE-L0011,IP16913R,,GB-COH-IP16913R,sameas,Registered housing providers
GB-SHPE-H1653,00037169,226226,GB-CHC-226226,sameas,Registered housing providers
GB-SHPE-C3338,IP22575R,,GB-COH-IP22575R,sameas,Registered housing providers
GB-SHPE-H2739,IP17255R,,GB-COH-IP17255R,sameas,Registered housing providers
GB-SHPE-00MR,,,GB-LAE-POR,sameas,Registered housing providers
GB-SHPE-L0686,IP18951R,,GB-COH-IP18951R,sameas,Registered housing providers
GB-SHPE-5093,10403857,,GB-COH-10403857,sameas,Registered housing providers
GB-SHPE-L2036,IP17340R,,GB-COH-IP17340R,sameas,Registered housing providers
GB-SHPE-LH4275,03865806,1080752,GB-CHC-1080752,sameas,Registered housing providers
GB-SHPE-C3172,IP22677R,,GB-COH-IP22677R,sameas,Registered housing providers
GB-SHPE-C2421,IP21430R,,GB-COH-IP21430R,sameas,Registered housing providers
GB-SHPE-LH4032,IP27792R,,GB-COH-IP27792R,sameas,Registered housing providers
GB-SHPE-LH4189,IP28685R,,GB-COH-IP28685R,sameas,Registered housing providers
GB-SHPE-4800,03816738,1079475,GB-CHC-1079475,sameas,Registered housing providers
GB-SHPE-4750,07575387,,GB-COH-07575387,sameas,Registered housing providers
GB-SHPE-L0695,IP19322R,,GB-COH-IP19322R,sameas,Registered housing providers
GB-SHPE-C3530,IP23924R,,GB-COH-IP23924R,sameas,Registered housing providers
GB-SHPE-L0908,IP16049R,,GB-COH-IP16049R,sameas,Registered housing providers
GB-SHPE-C2157,IP21838R,,GB-COH-IP21838R,sameas,Registered housing providers
GB-SHPE-4703,05876659,1116196,GB-CHC-1116196,sameas,Registered housing providers
GB-SHPE-L2159,IP17284R,,GB-COH-IP17284R,sameas,Registered housing providers
GB-SHPE-A1855,12463812,1188450,GB-CHC-1188450,sameas,Registered housing providers
GB-SHPE-A2945,,204548,GB-CHC-204548,sameas,Registered housing providers
GB-SHPE-H2362,00908333,254140,GB-CHC-254140,sameas,Registered housing providers
GB-SHPE-L4334,IP30070R,,GB-COH-IP30070R,sameas,Registered housing providers
GB-SHPE-C3826,IP25586R,,GB-COH-IP25586R,sameas,Registered housing providers
GB-SHPE-H3182,IP22760R,,GB-COH-IP22760R,sameas,Registered housing providers
GB-SHPE-5108,11402080,,GB-COH-11402080,sameas,Registered housing providers
GB-SHPE-00MC,,,GB-LAE-RDG,sameas,Registered housing providers
GB-SHPE-L4551,05646553,1140731,GB-CHC-1140731,sameas,Registered housing providers
GB-SHPE-5136,11815073,,GB-COH-11815073,sameas,Registered housing providers
GB-SHPE-H0670,IP15951R,,GB-COH-IP15951R,sameas,Registered housing providers
GB-SHPE-C3771,IP25667R,,GB-COH-IP25667R,sameas,Registered housing providers
GB-SHPE-4682,IP031322,,GB-COH-IP031322,sameas,Registered housing providers
GB-SHPE-47UD,,,GB-LAE-RED,sameas,Registered housing providers
GB-SHPE-C4378,IP29362R,,GB-COH-IP29362R,sameas,Registered housing providers
GB-SHPE-L1812,IP19938R,,GB-COH-IP19938R,sameas,Registered housing providers
GB-SHPE-L0877,IP16213R,,GB-COH-IP16213R,sameas,Registered housing providers
GB-SHPE-C3686,IP25296R,,GB-COH-IP25296R,sameas,Registered housing providers
