org_id_a,org_id_b,org_name,relationship,source
GB-SC-SC025837,GB-COH-SC172288,SCOTTISH SEABIRD CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC025995,GB-COH-SC172897,MULL AND IONA COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC026039,GB-COH-SC173180,PEOPLE FIRST (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC026041,GB-COH-SC172235,NAIRN COMMUNITY & ARTS CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC026043,GB-COH-SC173262,FIFE HISTORIC BUILDINGS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC026052,GB-COH-SC212062,ANGUS CARERS ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC026063,GB-COH-SC287109,VOLUNTEER CENTRE BORDERS,sameas,"Company Numbers for Charities"
GB-SC-SC026074,GB-COH-SC173320,LINNHE LEISURE,sameas,"Company Numbers for Charities"
GB-SC-SC026076,GB-COH-SC173232,WHO CARES? SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC026116,GB-COH-SC190563,MYELOMA UK,sameas,"Company Numbers for Charities"
GB-SC-SC026190,GB-COH-SC221947,CORSTORPHINE DEMENTIA PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026213,GB-COH-SC169284,BAILLIESTON COMMUNITY CARE,sameas,"Company Numbers for Charities"
GB-SC-SC026231,GB-COH-SC115066,WAVERLEY HOUSING,sameas,"Company Numbers for Charities"
GB-SC-SC026233,GB-COH-SC313463,YOUTH COMMUNITY SUPPORT AGENCY,sameas,"Company Numbers for Charities"
GB-SC-SC026246,GB-COH-SC171248,THE KNOYDART FOUNDATION,sameas,"Company Numbers for Charities"
GB-SC-SC026254,GB-COH-SC171506,BALLATER (RD) LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026265,GB-COH-SC174432,ORKNEY CITIZENS ADVICE BUREAU,sameas,"Company Numbers for Charities"
GB-SC-SC026270,GB-COH-SC212971,EDINBURGH YOUNG CARERS,sameas,"Company Numbers for Charities"
GB-SC-SC026317,GB-COH-SC169412,THE INCLUSION GROUP (DUNDEE),sameas,"Company Numbers for Charities"
GB-SC-SC026347,GB-COH-SC333645,WEST LOTHIAN YOUTH ACTION PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC026351,GB-COH-SC173950,MULL & IONA COMMUNITY ENTERPRISE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026543,GB-COH-SC175217,HARMONY ROW YOUTH CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC026564,GB-COH-SC178735,BERWICKSHIRE RECREATION EDUCATION SPORTS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC026570,GB-COH-SC413697,HUMANIST SOCIETY SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC026602,GB-COH-SC174907,ELUTHERIA COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026608,GB-COH-SC218678,SOUTHWEST ARTS AND MUSIC PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC026631,GB-COH-SC175926,DUNDEE CONTEMPORARY ARTS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026655,GB-COH-SC175918,FEDERATION FOR INDUSTRY SECTOR SKILLS & STANDARDS,sameas,"Company Numbers for Charities"
GB-SC-SC026678,GB-COH-SC184712,TAIN HERITAGE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC026679,GB-COH-SC173583,HIGHLAND CROSS,sameas,"Company Numbers for Charities"
GB-SC-SC026688,GB-COH-SC363714,EIGHTEEN AND UNDER,sameas,"Company Numbers for Charities"
GB-SC-SC026691,GB-COH-SC358232,BLACKBURN FAMILY CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026699,GB-COH-SC357491,MOVING ON EMPLOYMENT PROJECT LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026794,GB-COH-SC169169,THEWEL,sameas,"Company Numbers for Charities"
GB-SC-SC026869,GB-COH-SC177266,NORTH WEST SUTHERLAND COUNCIL FOR COMMUNITY ACTION,sameas,"Company Numbers for Charities"
GB-SC-SC026876,GB-COH-SC162536,ISLE OF EIGG COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC026889,GB-COH-SC206865,INCLUSION ALLIANCE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC026900,GB-COH-SC173556,EDINBURGH BUSINESS SCHOOL,sameas,"Company Numbers for Charities"
GB-SC-SC026908,GB-COH-SC177502,DRAKE MUSIC SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC026915,GB-COH-SC260570,OXGANGS AFTER SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC026926,GB-COH-SC332446,AUCHENBLAE & DISTRICT COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC026943,GB-COH-SC173781,PREGNANCY COUNSELLING & CARE (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC026957,GB-COH-SC190756,NEW RHYTHMS FOR GLASGOW,sameas,"Company Numbers for Charities"
GB-SC-SC026958,GB-COH-SC241593,ARTS AND COMMUNITIES ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC026976,GB-COH-SC338099,TALK MATTERS,sameas,"Company Numbers for Charities"
GB-SC-SC026983,GB-COH-SC178293,MOVE ON,sameas,"Company Numbers for Charities"
GB-SC-SC026984,GB-COH-SC178428,QUILT ART,sameas,"Company Numbers for Charities"
GB-SC-SC026987,GB-COH-SC178379,COLUMBA 1400,sameas,"Company Numbers for Charities"
GB-SC-SC027000,GB-COH-SC366908,CARERS OF EAST LOTHIAN,sameas,"Company Numbers for Charities"
GB-SC-SC027009,GB-COH-SC339990,INSIGHT COUNSELLING,sameas,"Company Numbers for Charities"
GB-SC-SC027015,GB-COH-SC178060,CITIZENS ADVICE AND RIGHTS FIFE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027029,GB-COH-SC178331,ISLE OF JURA DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027037,GB-COH-SC208831,RUTHERGLEN COMMUNITY CARERS,sameas,"Company Numbers for Charities"
GB-SC-SC027040,GB-COH-SC178916,HEARTS AND MINDS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027102,GB-COH-SC178838,EILEAN EISDEAL,sameas,"Company Numbers for Charities"
GB-SC-SC027124,GB-COH-SC268724,BHARATIYA ASHRAM,sameas,"Company Numbers for Charities"
GB-SC-SC027136,GB-COH-SC222996,VIEWPARK FAMILY CENTRE ASSOCIATION LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027150,GB-COH-SC179351,WESTER HAILES YOUTH AGENCY,sameas,"Company Numbers for Charities"
GB-SC-SC027163,GB-COH-SC179736,SEAGULL TRUST CRUISES,sameas,"Company Numbers for Charities"
GB-SC-SC027180,GB-COH-SC419193,DUNDEE INDEPENDENT ADVOCACY SUPPORT,sameas,"Company Numbers for Charities"
GB-SC-SC027182,GB-COH-SC261893,RAINBOW FRIENDSHIP CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027221,GB-COH-SC217561,HEARING AND SIGHT CARE,sameas,"Company Numbers for Charities"
GB-SC-SC027335,GB-COH-SC180581,HOUSING OPTIONS SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC027341,GB-COH-SC178214,TILLICOULTRY CENTENARY HALL COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027347,GB-COH-SC185631,PORT WILLIAM INSHORE RESCUE SERVICE,sameas,"Company Numbers for Charities"
GB-SC-SC027396,GB-COH-SC180590,FROZEN CHARLOTTE PRODUCTIONS LTD,sameas,"Company Numbers for Charities"
GB-SC-SC027397,GB-COH-SC241368,DUNBLANE YOUTH AND SPORTS CENTRE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027450,GB-COH-SC179259,EDINBURGH LEISURE,sameas,"Company Numbers for Charities"
GB-SC-SC027469,GB-COH-SC254039,WESTERN ISLES ASSOCIATION FOR MENTAL HEALTH,sameas,"Company Numbers for Charities"
GB-SC-SC027470,GB-COH-SC543017,WEST LOTHIAN LEISURE,sameas,"Company Numbers for Charities"
GB-SC-SC027481,GB-COH-SC173308,PERTH AND KINROSS COUNTRYSIDE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027489,GB-COH-SC181899,BALLANTRAE RURAL INITIATIVE CARE IN THE COMMUNITY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027544,GB-COH-SC182862,COMMUNITIES HOUSING TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027560,GB-COH-SC182935,CAPELLA CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC027577,GB-COH-SC158867,POSITIVE ACTION IN HOUSING LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027578,GB-COH-SC244806,VOLUNTEER CENTRE MIDLOTHIAN,sameas,"Company Numbers for Charities"
GB-SC-SC027590,GB-COH-SC182878,CRATHIE OPPORTUNITY HOLIDAYS,sameas,"Company Numbers for Charities"
GB-SC-SC027601,GB-COH-SC181428,SMILECHILDCARE,sameas,"Company Numbers for Charities"
GB-SC-SC027609,GB-COH-SC219244,OXGANGS CARE,sameas,"Company Numbers for Charities"
GB-SC-SC027612,GB-COH-SC244154,VOLUNTARY SECTOR GATEWAY WEST LOTHIAN,sameas,"Company Numbers for Charities"
GB-SC-SC027619,GB-COH-SC314091,CASTLEMILK LAW & MONEY ADVICE CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC027649,GB-COH-SC213687,SCOTTISH UNION OF SUPPORTED EMPLOYMENT,sameas,"Company Numbers for Charities"
GB-SC-SC027669,GB-COH-SC184248,SCOTTISH BOOK TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027681,GB-COH-SC184374,HANSEL ALLIANCE,sameas,"Company Numbers for Charities"
GB-SC-SC027690,GB-COH-SC432921,AMINA - THE MUSLIM WOMEN'S RESOURCE CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC027691,GB-COH-SC222370,BURGHEAD AMENITIES ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC027692,GB-COH-SC200547,BEMIS (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC027700,GB-COH-SC184477,NORTH EDINBURGH ARTS,sameas,"Company Numbers for Charities"
GB-SC-SC027715,GB-COH-SC184879,HERE WE ARE,sameas,"Company Numbers for Charities"
GB-SC-SC027752,GB-COH-SC167667,KINLOCHLEVEN COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027771,GB-COH-SC184821,FRIENDS OF THE AWARD IN EDINBURGH & THE LOTHIANS,sameas,"Company Numbers for Charities"
GB-SC-SC027773,GB-COH-SC181430,THE HEALTH AGENCY,sameas,"Company Numbers for Charities"
GB-SC-SC027824,GB-COH-SC184572,THE RESEARCH CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC027852,GB-COH-SC183408,SUPPORT FOR ORDINARY LIVING,sameas,"Company Numbers for Charities"
GB-SC-SC027857,GB-COH-SC185467,PARTNERS IN ADVOCACY,sameas,"Company Numbers for Charities"
GB-SC-SC027878,GB-COH-SC184887,CALMAN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC027906,GB-COH-SC185652,AYRSHIRE HOUSING,sameas,"Company Numbers for Charities"
GB-SC-SC027920,GB-COH-SC237431,LOCHBOISDALE AMENITY TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC027933,GB-COH-SC395912,PLAY BORDERS,sameas,"Company Numbers for Charities"
GB-SC-SC028019,GB-COH-SC201947,MALLAIG AND MORAR COMMUNITY CENTRE ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC028035,GB-COH-SC186907,EAST RENFREWSHIRE MENTAL HEALTH FORUM,sameas,"Company Numbers for Charities"
GB-SC-SC028041,GB-COH-SC186901,COMMUNITY LIFESTYLES LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028078,GB-COH-SC187404,THE NEW SCOTTISH CHOIR AND ORCHESTRA,sameas,"Company Numbers for Charities"
GB-SC-SC028100,GB-COH-SC213344,COMMUNITY HOUSING ADVOCACY PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC028128,GB-COH-SC188025,MORVERN MARITIME CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC028131,GB-COH-SC470015,CAMBO HERITAGE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028133,GB-COH-SC201464,THE STAR PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC028140,GB-COH-SC187732,CASTLE DOUGLAS COMMUNITY INFORMATION TECHNOLOGY CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC028174,GB-COH-SC188446,THE ECOLOGY CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC028191,GB-COH-SC342186,WOMEN'S AID EAST AND MIDLOTHIAN LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028193,GB-COH-SC557763,CLYNE HERITAGE SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC028200,GB-COH-SC214679,KILMORY PUBLIC HALL,sameas,"Company Numbers for Charities"
GB-SC-SC028216,GB-COH-SC201393,ELGIN YOUTH DEVELOPMENT GROUP,sameas,"Company Numbers for Charities"
GB-SC-SC028224,GB-COH-SC188310,ABBEYVIEW KIDS CLUB LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028234,GB-COH-SC253334,VOLUNTARY ACTION SOUTH AYRSHIRE,sameas,"Company Numbers for Charities"
GB-SC-SC028270,GB-COH-SC187739,MORAY ART CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC028301,GB-COH-SC237521,EDINBURGH WOMEN'S AID LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028302,GB-COH-SC366348,HILL SQUARE EDUCATIONAL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028327,GB-COH-SC181737,INTO WORK,sameas,"Company Numbers for Charities"
GB-SC-SC028354,GB-COH-SC190554,BLAIRGOWRIE COMMUNITY PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC028355,GB-COH-SC190269,ATLANTIC CHALLENGE (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC028378,GB-COH-SC293303,INDEPENDENT LIVING ASSOCIATION FORTH VALLEY,sameas,"Company Numbers for Charities"
GB-SC-SC028393,GB-COH-SC221915,ORMLIE COMMUNITY ASSOCIATION LTD.,sameas,"Company Numbers for Charities"
GB-SC-SC028453,GB-COH-SC382404,BIRSAY COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC028457,GB-COH-SC203613,FIFE VOLUNTARY ACTION,sameas,"Company Numbers for Charities"
GB-SC-SC028474,GB-COH-SC327447,FISCHY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028479,GB-COH-SC191841,NANSEN HIGHLAND,sameas,"Company Numbers for Charities"
GB-SC-SC028495,GB-COH-SC365767,MUIRHOUSE YOUTH DEVELOPMENT GROUP,sameas,"Company Numbers for Charities"
GB-SC-SC028506,GB-COH-SC190351,ATRIUM HOMES,sameas,"Company Numbers for Charities"
GB-SC-SC028516,GB-COH-SC336085,ARDGOUR MEMORIAL HALL,sameas,"Company Numbers for Charities"
GB-SC-SC028542,GB-COH-SC188299,HOMES FOR LIFE HOUSING PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-SC-SC028546,GB-COH-SC236881,KEOSE AND GLEBE COMMUNITY ASSOCIATION,sameas,"Company Numbers for Charities"
GB-SC-SC028549,GB-COH-SC192062,CREE VALLEY COMMUNITY WOODLANDS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028552,GB-COH-SC192819,CASTLEGATE ARTS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028576,GB-COH-SC192982,POLLOKSHAWS BURGH HALL TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028585,GB-COH-SC202445,KIRKCONNEL PARISH HERITAGE SOCIETY,sameas,"Company Numbers for Charities"
GB-SC-SC028601,GB-COH-SC350693,BUTE JAZZ CONCERTS LTD,sameas,"Company Numbers for Charities"
GB-SC-SC028614,GB-COH-SC302555,CLYDESDALE RDA,sameas,"Company Numbers for Charities"
GB-SC-SC028621,GB-COH-SC289513,ANGUS RIDING FOR THE DISABLED,sameas,"Company Numbers for Charities"
GB-SC-SC028657,GB-COH-SC284862,BRIDGING THE GAP (GORBALS ECUMENICAL PROJECT),sameas,"Company Numbers for Charities"
GB-SC-SC028660,GB-COH-SC190828,HOPSCOTCH CHILDREN'S CHARITY,sameas,"Company Numbers for Charities"
GB-SC-SC028670,GB-COH-SC399130,RAVELRIG RIDING FOR THE DISABLED,sameas,"Company Numbers for Charities"
GB-SC-SC028674,GB-COH-SC312503,MUIRFIELD RIDING THERAPY,sameas,"Company Numbers for Charities"
GB-SC-SC028708,GB-COH-SC193525,CELTIC MEDIA FESTIVAL LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028725,GB-COH-SC510359,BROUGH LODGE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028765,GB-COH-SC194127,VANISHING POINT THEATRE COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC028778,GB-COH-SC194021,CLAN SINCLAIR TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028782,GB-COH-SC194387,MUIRHOUSE MILLENNIUM CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028788,GB-COH-SC294415,THE BOHEMIANS LYRIC OPERA COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC028814,GB-COH-SC193890,CHALLENGES WORLDWIDE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028817,GB-COH-SC194707,EAST AYRSHIRE CITIZENS ADVICE BUREAU,sameas,"Company Numbers for Charities"
GB-SC-SC028828,GB-COH-SC192526,MINARD COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028837,GB-COH-SC252664,HIGHLAND HOMELESS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028838,GB-COH-SC194864,CENTRE OF THERAPY & COUNSELLING STUDIES,sameas,"Company Numbers for Charities"
GB-SC-SC028859,GB-COH-SC215169,LIBERTON AFTER SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC028874,GB-COH-SC219307,THE AYRSHIRE COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028887,GB-COH-SC194541,THE RUSSIAN CULTURAL CENTRE (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC028889,GB-COH-SC194698,PATH (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC028891,GB-COH-SC194542,FIRST STEP COMMUNITY PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC028909,GB-COH-SC190521,ROSEMOUNT LIFELONG LEARNING,sameas,"Company Numbers for Charities"
GB-SC-SC028919,GB-COH-SC231583,PATHWAYS SERVICES LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC028934,GB-COH-SC195769,ISLE MARTIN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC028984,GB-COH-SC193638,NEIGHBOURHOOD NETWORKS,sameas,"Company Numbers for Charities"
GB-SC-SC028990,GB-COH-SC196326,LEEMAC CLINIC,sameas,"Company Numbers for Charities"
GB-SC-SC029007,GB-COH-SC196218,COALITION FOR RACIAL EQUALITY AND RIGHTS,sameas,"Company Numbers for Charities"
GB-SC-SC029021,GB-COH-SC189729,EILEAN BAN TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029027,GB-COH-SC196243,THE ARRAN ACCESS TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029029,GB-COH-SC189325,THE LAGGAN FOREST TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029043,GB-COH-SC170335,MILLENNIUM LINK TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029053,GB-COH-SC286639,ENGENDER,sameas,"Company Numbers for Charities"
GB-SC-SC029061,GB-COH-SC195439,BOYNDIE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029076,GB-COH-SC196854,BARRA CHILDREN'S CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC029090,GB-COH-SC324923,GLASGOW THE CARING CITY,sameas,"Company Numbers for Charities"
GB-SC-SC029091,GB-COH-SC251043,LOCHABER ENVIRONMENTAL GROUP,sameas,"Company Numbers for Charities"
GB-SC-SC029107,GB-COH-SC197187,WISE WOMEN,sameas,"Company Numbers for Charities"
GB-SC-SC029114,GB-COH-SC197570,NEW MEDIA SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029119,GB-COH-SC249115,GREATER POLLOK ENTERPRISE TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029128,GB-COH-SC197473,KILLIN COMMUNITY BUS COMPANY,sameas,"Company Numbers for Charities"
GB-SC-SC029149,GB-COH-SC197723,ART AID,sameas,"Company Numbers for Charities"
GB-SC-SC029154,GB-COH-SC197229,GROUP FOR RECYCLING IN ARGYLL AND BUTE TRUST LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029160,GB-COH-SC209296,LANARKSHIRE CARERS CENTRE LTD,sameas,"Company Numbers for Charities"
GB-SC-SC029162,GB-COH-SC164820,CLIFF HOUSE CARE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029184,GB-COH-SC197784,FRESH START (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC029190,GB-COH-SC149728,HIGHLAND THEOLOGICAL COLLEGE,sameas,"Company Numbers for Charities"
GB-SC-SC029199,GB-COH-SC279913,CCPS - COALITION OF CARE AND SUPPORT PROVIDERS IN SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029208,GB-COH-SC197603,LANARKSHIRE COMMUNITY FOOD AND HEALTH PARTNERSHIP,sameas,"Company Numbers for Charities"
GB-SC-SC029210,GB-COH-SC278156,SOCIAL ENTERPRISE NETWORK SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029233,GB-COH-SC198339,RIGHT2DANCE,sameas,"Company Numbers for Charities"
GB-SC-SC029244,GB-COH-SC198519,CIVIL DEFENCE & EMERGENCY SERVICE PRESERVATION TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029250,GB-COH-SC207039,PARTNERS IN PLAY,sameas,"Company Numbers for Charities"
GB-SC-SC029266,GB-COH-SC198550,PARENT NETWORK SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029273,GB-COH-SC198442,SOUTH EAST AREA LIFESTYLE COMMUNITY HEALTH PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC029305,GB-COH-SC198956,DUNBAR HARBOUR TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029338,GB-COH-SC270878,BLACKHALL NURSERY,sameas,"Company Numbers for Charities"
GB-SC-SC029358,GB-COH-SC199452,ECONOMIC DEVELOPMENT ASSOCIATION (SCOTLAND),sameas,"Company Numbers for Charities"
GB-SC-SC029386,GB-COH-SC199867,BEFRIENDERS HIGHLAND LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029401,GB-COH-SC199721,CONCERTO CALEDONIA,sameas,"Company Numbers for Charities"
GB-SC-SC029403,GB-COH-SC199725,SCOTTISH ALLIANCE FOR CHILDREN'S RIGHTS,sameas,"Company Numbers for Charities"
GB-SC-SC029439,GB-COH-SC193205,FJORD HORSE STUDBOOK SOCIETY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029440,GB-COH-SC213148,LINKNET MENTORING LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029444,GB-COH-SC246445,PEELERS AFTER SCHOOL AND HOLIDAY CLUB LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029447,GB-COH-SC200462,AWANA SCOTLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029461,GB-COH-SC198586,OSPREY HOUSING LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029466,GB-COH-SC282309,THE FIFE CARERS CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC029471,GB-COH-SC201004,WESTRAY DEVELOPMENT TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029479,GB-COH-SC191428,ENERGY AGENCY,sameas,"Company Numbers for Charities"
GB-SC-SC029484,GB-COH-SC200806,GARTMORE HOUSE,sameas,"Company Numbers for Charities"
GB-SC-SC029502,GB-COH-SC343670,GLASGOW FOLK-MUSIC WORKSHOP LTD,sameas,"Company Numbers for Charities"
GB-SC-SC029506,GB-COH-SC265659,INVERCLYDE COMMUNITY CARE FORUM,sameas,"Company Numbers for Charities"
GB-SC-SC029510,GB-COH-SC289913,WHITLAWBURN COMMUNITY RESOURCE CENTRE,sameas,"Company Numbers for Charities"
GB-SC-SC029515,GB-COH-SC198732,KADAMPA MEDITATION CENTRE GLASGOW,sameas,"Company Numbers for Charities"
GB-SC-SC029530,GB-COH-SC201042,COVE PARK,sameas,"Company Numbers for Charities"
GB-SC-SC029540,GB-COH-SC280863,HOME-START FALKIRK LTD,sameas,"Company Numbers for Charities"
GB-SC-SC029543,GB-COH-SC201002,MIDLOTHIAN YOUNG PEOPLE'S ADVICE SERVICE,sameas,"Company Numbers for Charities"
GB-SC-SC029556,GB-COH-SC201351,BADENOCH AND STRATHSPEY COMMUNITY CONNXIONS,sameas,"Company Numbers for Charities"
GB-SC-SC029579,GB-COH-SC201509,TALAMH LIFE CENTRE LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029588,GB-COH-SC307213,UPSTAIRS KIDS KLUB,sameas,"Company Numbers for Charities"
GB-SC-SC029593,GB-COH-SC396125,ABERDEEN PLAY FORUM,sameas,"Company Numbers for Charities"
GB-SC-SC029601,GB-COH-SC189780,STRANRAER MILLENNIUM CENTRE COMMUNITY TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029608,GB-COH-SC200851,NORTH AYRSHIRE VENTURES TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029613,GB-COH-SC200854,BADAC THEATRE COMPANY LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029617,GB-COH-SC249307,BONNYRIGG AFTER SCHOOL CLUB,sameas,"Company Numbers for Charities"
GB-SC-SC029635,GB-COH-SC213206,NEW START HIGHLAND,sameas,"Company Numbers for Charities"
GB-SC-SC029660,GB-COH-SC200686,ANNANDALE COMMUNITY TRANSPORT SERVICES,sameas,"Company Numbers for Charities"
GB-SC-SC029663,GB-COH-SC237063,SOUTH LANARKSHIRE CARERS NETWORK LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029681,GB-COH-SC202631,VOLUNTEER CENTRE EDINBURGH,sameas,"Company Numbers for Charities"
GB-SC-SC029685,GB-COH-SC202663,ADOPT-A-CHILD,sameas,"Company Numbers for Charities"
GB-SC-SC029700,GB-COH-SC202715,MECOPP (MINORITY ETHNIC CARERS OF PEOPLE PROJECT),sameas,"Company Numbers for Charities"
GB-SC-SC029711,GB-COH-SC202628,GIRVAN YOUTH TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029712,GB-COH-SC200565,SCOTTISH FISHERMEN'S TRUST,sameas,"Company Numbers for Charities"
GB-SC-SC029717,GB-COH-SC202853,ANDALUS,sameas,"Company Numbers for Charities"
GB-SC-SC029724,GB-COH-SC202931,THE UNDER 12'S PROJECT,sameas,"Company Numbers for Charities"
GB-SC-SC029731,GB-COH-SC203106,CHILDCARE CONNECTIONS LIMITED,sameas,"Company Numbers for Charities"
GB-SC-SC029757,GB-COH-SC202687,YOUNG SCOT ENTERPRISE,sameas,"Company Numbers for Charities"
