org_id_a,org_id_b,org_name,relationship,source
GB-EDU-139105,GB-COH-08239056,BELMONT CASTLE ACADEMY,sameas,Organisation company numbers
GB-EDU-139106,GB-COH-08272256,WOODSIDE ACADEMY,sameas,Organisation company numbers
GB-EDU-139110,GB-COH-08299166,KILTON THORPE SPECIALIST ACADEMY,sameas,Organisation company numbers
GB-EDU-139140,GB-COH-08314283,BOSTON HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-139142,GB-COH-08305764,BRACEBRIDGE INFANT AND NURSERY SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-139143,GB-COH-08296889,BRIDGNORTH ENDOWED SCHOOL,sameas,Organisation company numbers
GB-EDU-139144,GB-COH-08332696,CALDAY GRANGE GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-139147,GB-COH-08311200,CHICKERELL PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139149,GB-COH-08327233,ELVEDEN CHURCH OF ENGLAND PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139150,GB-COH-08322915,FOREST VIEW PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139153,GB-COH-08330173,HEDINGHAM SCHOOL AND SIXTH FORM,sameas,Organisation company numbers
GB-EDU-139154,GB-COH-08286295,HITCHIN BOYS' SCHOOL,sameas,Organisation company numbers
GB-EDU-139164,GB-COH-08318511,SEER GREEN CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-139165,GB-COH-08322813,SEVERNBANKS PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139166,GB-COH-08333159,SHAW PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139187,GB-COH-08314146,WELTON ST MARY'S CHURCH OF ENGLAND PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139189,GB-COH-07793019,WHITECROSS HEREFORD,sameas,Organisation company numbers
GB-EDU-139255,GB-COH-08574692,"CHRIST CHURCH CHURCH OF ENGLAND JUNIOR SCHOOL, RAMSGATE",sameas,Organisation company numbers
GB-EDU-139293,GB-COH-08354009,CONNAUGHT SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-139304,GB-COH-08357352,SPALDING GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-139315,GB-COH-08351355,ST EANSWYTHE'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139340,GB-COH-08385139,ASFORDBY HILL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139415,GB-COH-08120017,HALCYON LONDON INTERNATIONAL SCHOOL,sameas,Organisation company numbers
GB-EDU-139418,GB-COH-08619729,ST MARY MAGDALENE ACADEMY: THE COURTYARD,sameas,Organisation company numbers
GB-EDU-139442,GB-COH-08423539,SOUTH CHARNWOOD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-139443,GB-COH-08424090,ACOCKS GREEN PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139445,GB-COH-08403949,WEBSTER PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139446,GB-COH-08436371,BRILL CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-139453,GB-COH-08425359,POKESDOWN COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139457,GB-COH-08437300,KNOWLE CHURCH OF ENGLAND PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139459,GB-COH-08407889,WORTH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139462,GB-COH-08446789,HIGHWOODS COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139472,GB-COH-08391057,OLD CLEE PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139473,GB-COH-08287618,RAYNSFORD CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-139474,GB-COH-08008193,ONE IN A MILLION FREE SCHOOL,sameas,Organisation company numbers
GB-EDU-139487,GB-COH-08204680,TAVERHAM HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-139493,GB-COH-08444770,THE ACADEMY OF WOODLANDS,sameas,Organisation company numbers
GB-EDU-139495,GB-COH-08447546,MOORSIDE COMMUNITY PRIMARY ACADEMY SCHOOL,sameas,Organisation company numbers
GB-EDU-139505,GB-COH-08422944,STOKE BISHOP CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139510,GB-COH-08370592,SHARNBROOK PRIMARY,sameas,Organisation company numbers
GB-EDU-139519,GB-COH-08434113,PUTNOE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139521,GB-COH-08410002,GLYNE GAP SCHOOL,sameas,Organisation company numbers
GB-EDU-139522,GB-COH-08434199,THE HILLS ACADEMY,sameas,Organisation company numbers
GB-EDU-139523,GB-COH-08434141,GOLDINGTON GREEN ACADEMY,sameas,Organisation company numbers
GB-EDU-139526,GB-COH-07844694,JAMES BRINDLEY SCHOOL,sameas,Organisation company numbers
GB-EDU-139540,GB-COH-08426682,COMBE PAFFORD SCHOOL,sameas,Organisation company numbers
GB-EDU-139545,GB-COH-08436788,FLAMSTEAD END SCHOOL,sameas,Organisation company numbers
GB-EDU-139562,GB-COH-07958546,ALMA PRIMARY,sameas,Organisation company numbers
GB-EDU-139601,GB-COH-03805365,THE COMPLETE WORKS LIMITED,sameas,Organisation company numbers
GB-EDU-139608,GB-COH-08472117,BURGHILL COMMUNITY ACADEMY,sameas,Organisation company numbers
GB-EDU-139613,GB-COH-08476253,GRAHAM JAMES PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139617,GB-COH-08441991,HORRINGTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139620,GB-COH-08474090,THE PASTURES PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139630,GB-COH-08239113,WOODSIDE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139661,GB-COH-07956691,STEINER ACADEMY EXETER,sameas,Organisation company numbers
GB-EDU-139662,GB-COH-08175884,THE REACH FREE SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-139663,GB-COH-07955870,SIR THOMAS FREMANTLE SCHOOL,sameas,Organisation company numbers
GB-EDU-139696,GB-COH-07923267,THE WELLS FREE SCHOOL,sameas,Organisation company numbers
GB-EDU-139697,GB-COH-07645462,HADLOW RURAL COMMUNITY SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-139729,GB-COH-07647538,WEST NEWCASTLE ACADEMY,sameas,Organisation company numbers
GB-EDU-139734,GB-COH-08174080,WOODSIDE LODGE OUTDOOR LEARNING CENTRE LIMITED,sameas,Organisation company numbers
GB-EDU-139737,GB-COH-08512087,BATTLING BROOK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139750,GB-COH-08517429,LADYGROVE PARK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139776,GB-COH-07956473,THE OLIVE TREE PRIMARY SCHOOL BOLTON LIMITED,sameas,Organisation company numbers
GB-EDU-139826,GB-COH-08813632,READ ACADEMY EDUCATION,sameas,Organisation company numbers
GB-EDU-139846,GB-COH-08170071,CARMOUNTSIDE PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-139849,GB-COH-08565046,DIAMOND HALL INFANT ACADEMY,sameas,Organisation company numbers
GB-EDU-139861,GB-COH-08565187,LOUGHTON SCHOOL,sameas,Organisation company numbers
GB-EDU-139869,GB-COH-08520286,NORWOOD GREEN JUNIOR SCHOOL,sameas,Organisation company numbers
GB-EDU-139873,GB-COH-08572898,RICHARD HALE SCHOOL,sameas,Organisation company numbers
GB-EDU-139874,GB-COH-08388074,ROTHLEY CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139881,GB-COH-08543217,ST MARY'S CATHOLIC PRIMARY SCHOOL (MALTBY),sameas,Organisation company numbers
GB-EDU-139889,GB-COH-08523370,WESTBROOK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139971,GB-COH-07930340,HOLYPORT COLLEGE,sameas,Organisation company numbers
GB-EDU-139972,GB-COH-08334593,THE HEIGHTS PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139980,GB-COH-08602255,DAUNTSEY ACADEMY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-139990,GB-COH-08606536,URSULA TAYLOR CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-139991,GB-COH-08259069,WEST THURROCK ACADEMY,sameas,Organisation company numbers
GB-EDU-139994,GB-COH-08496504,YARDLEYS SCHOOL,sameas,Organisation company numbers
GB-EDU-140038,GB-COH-08167436,LEEDS CHRISTIAN SCHOOL OF EXCELLENCE LTD,sameas,Organisation company numbers
GB-EDU-140049,GB-COH-08526440,WESTFIELD ACADEMY,sameas,Organisation company numbers
GB-EDU-140050,GB-COH-08556180,GATEWAY ACADEMY,sameas,Organisation company numbers
GB-EDU-140069,GB-COH-08549807,FAREHAM ACADEMY,sameas,Organisation company numbers
GB-EDU-140079,GB-COH-08488749,THREE WAYS SCHOOL,sameas,Organisation company numbers
GB-EDU-140092,GB-COH-08594520,TORRE CHURCH OF ENGLAND ACADEMY,sameas,Organisation company numbers
GB-EDU-140095,GB-COH-08564471,OLD DALBY CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140103,GB-COH-08617343,HASTINGS HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140110,GB-COH-08638398,DARRINGTON CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140123,GB-COH-08611863,ALLEYNE'S ACADEMY,sameas,Organisation company numbers
GB-EDU-140127,GB-COH-08599777,CAWSTON GRANGE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140134,GB-COH-08588099,HOLLAND PARK SCHOOL,sameas,Organisation company numbers
GB-EDU-140142,GB-COH-08623343,PARK ROAD SALE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140200,GB-COH-07649550,LANGDALE FREE SCHOOL,sameas,Organisation company numbers
GB-EDU-140203,GB-COH-07925067,PEASLAKE FREE SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-140204,GB-COH-07281806,BRADFORD GIRLS' GRAMMAR SCHOOL,sameas,Organisation company numbers
GB-EDU-140212,GB-COH-07702460,KENSINGTON ALDRIDGE ACADEMY,sameas,Organisation company numbers
GB-EDU-140228,GB-COH-08702006,CLIFTON ALL SAINTS ACADEMY,sameas,Organisation company numbers
GB-EDU-140238,GB-COH-08658210,COUNTESS ANNE CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-140243,GB-COH-08657975,HURST PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140249,GB-COH-08663956,RALPH SADLEIR SCHOOL,sameas,Organisation company numbers
GB-EDU-140251,GB-COH-08423592,STANTON UNDER BARDON COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140258,GB-COH-08637890,ASTWOOD BANK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140261,GB-COH-08658515,REGENCY HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140276,GB-COH-08699391,BEECROFT ACADEMY,sameas,Organisation company numbers
GB-EDU-140284,GB-COH-08713217,MILLBROOK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140286,GB-COH-08712137,OAK BANK SCHOOL,sameas,Organisation company numbers
GB-EDU-140289,GB-COH-08714452,PEATMOOR COMMUNITY PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140291,GB-COH-08714241,SHAW RIDGE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140302,GB-COH-08713214,WESTLEA PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140309,GB-COH-08741704,MATCHBOROUGH FIRST SCHOOL ACADEMY,sameas,Organisation company numbers
GB-EDU-140315,GB-COH-08702056,KIRBY MUXLOE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140319,GB-COH-08693259,SKELTON PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140440,GB-COH-08722529,"ST MARY'S PRIMARY SCHOOL, A CATHOLIC VOLUNTARY ACADEMY",sameas,Organisation company numbers
GB-EDU-140441,GB-COH-08722710,"ST ANN'S CATHOLIC PRIMARY SCHOOL, A VOLUNTARY ACADEMY",sameas,Organisation company numbers
GB-EDU-140443,GB-COH-08603037,BURSTED WOOD PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140476,GB-COH-08217604,ROBERT BAKEWELL PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140503,GB-COH-08803924,SUNNYSIDE ACADEMY,sameas,Organisation company numbers
GB-EDU-140505,GB-COH-08803858,VIEWLEY HILL ACADEMY,sameas,Organisation company numbers
GB-EDU-140510,GB-COH-08591532,NORTHAMPTON SCHOOL FOR GIRLS,sameas,Organisation company numbers
GB-EDU-140518,GB-COH-08601624,TWICKENHAM PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140526,GB-COH-08802427,MARDEN PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-140531,GB-COH-08738846,SEVERNDALE SPECIALIST ACADEMY,sameas,Organisation company numbers
GB-EDU-140532,GB-COH-08792911,SHERWOOD PARK PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140578,GB-COH-08789220,THE CAVENDISH HIGH ACADEMY,sameas,Organisation company numbers
GB-EDU-140593,GB-COH-08830753,THE GATEWAY PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-140600,GB-COH-07912940,ENERGY COAST UTC,sameas,Organisation company numbers
GB-EDU-140703,GB-COH-08921898,BURNAGE ACADEMY FOR BOYS,sameas,Organisation company numbers
GB-EDU-140706,GB-COH-08936173,COTTESBROOKE INFANT AND NURSERY SCHOOL,sameas,Organisation company numbers
GB-EDU-140709,GB-COH-08899140,CROSSACRES PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-140710,GB-COH-08916979,DAYS LANE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140720,GB-COH-08920008,GIFFARDS PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140722,GB-COH-08919795,GREEN LANE PRIMARY ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-140789,GB-COH-08895977,TREDWORTH INFANT AND NURSERY ACADEMY,sameas,Organisation company numbers
GB-EDU-140791,GB-COH-08920320,TYTHERINGTON SCHOOL,sameas,Organisation company numbers
GB-EDU-140798,GB-COH-08918836,WOLVERHAMPTON GIRLS' HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140863,GB-COH-07960887,THE UNIVERSITY OF BIRMINGHAM SCHOOL,sameas,Organisation company numbers
GB-EDU-140865,GB-COH-08936511,THE MCAULEY CATHOLIC HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140868,GB-COH-08936256,FAIRFIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140893,GB-COH-08679235,BEACONSFIELD HIGH SCHOOL,sameas,Organisation company numbers
GB-EDU-140911,GB-COH-09023805,LOUGHBOROUGH CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-140922,GB-COH-08976748,IDSALL SCHOOL,sameas,Organisation company numbers
GB-EDU-140923,GB-COH-09065312,SMITH'S WOOD PRIMARY ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-140928,GB-COH-09161532,RYHOPE INFANT SCHOOL ACADEMY,sameas,Organisation company numbers
GB-EDU-140950,GB-COH-07898536,LINCOLN UTC,sameas,Organisation company numbers
GB-EDU-140961,GB-COH-07937014,WMG ACADEMY FOR YOUNG ENGINEERS,sameas,Organisation company numbers
GB-EDU-140971,GB-COH-08515877,EXETER MATHEMATICS SCHOOL,sameas,Organisation company numbers
GB-EDU-141004,GB-COH-08599329,THE WATFORD UTC,sameas,Organisation company numbers
GB-EDU-141023,GB-COH-09031159,THE NORWEGIAN KINDERGARTEN IN LONDON,sameas,Organisation company numbers
GB-EDU-141025,GB-COH-08221258,JUBILEE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141030,GB-COH-08333424,BIG CREATIVE ACADEMY,sameas,Organisation company numbers
GB-EDU-141057,GB-COH-09058698,LINDLEY CHURCH OF ENGLAND INFANT SCHOOL,sameas,Organisation company numbers
GB-EDU-141074,GB-COH-09055607,WOODHOUSE ACADEMY,sameas,Organisation company numbers
GB-EDU-141106,GB-COH-08963816,CHETWYNDE SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-141154,GB-COH-09104225,NORTH WEST LONDON JEWISH DAY SCHOOL,sameas,Organisation company numbers
GB-EDU-141242,GB-COH-07968584,KIMICHI SCHOOL,sameas,Organisation company numbers
GB-EDU-141270,GB-COH-09108745,HILLSTONE PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141304,GB-COH-09141452,PEAR TREE MEAD ACADEMY,sameas,Organisation company numbers
GB-EDU-141313,GB-COH-04527579,SWARTHMORE EDUCATION CENTRE,sameas,Organisation company numbers
GB-EDU-141435,GB-COH-09019610,HEART OF BIRMINGHAM VOCATIONAL COLLEGE LTD,sameas,Organisation company numbers
GB-EDU-141481,GB-COH-08934887,ST VINCENT'S CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141487,GB-COH-09136556,THE BROOKFIELD SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-141535,GB-COH-09258843,ST MARY'S CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141566,GB-COH-09301212,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141610,GB-COH-09333191,GREEN MEADOW PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141623,GB-COH-09341344,STANWIX SCHOOL,sameas,Organisation company numbers
GB-EDU-141682,GB-COH-09318755,HINCKLEY ACADEMY AND JOHN CLEVELAND SIXTH FORM CENTRE,sameas,Organisation company numbers
GB-EDU-141733,GB-COH-09362801,ESHER CHURCH SCHOOL,sameas,Organisation company numbers
GB-EDU-141759,GB-COH-09388819,ASHTON WEST END PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-141808,GB-COH-09413691,SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL,sameas,Organisation company numbers
GB-EDU-141865,GB-COH-08449062,TRINITY ACADEMY NEWCASTLE,sameas,Organisation company numbers
GB-EDU-141887,GB-COH-09017482,CHATSWORTH FUTURES LIMITED,sameas,Organisation company numbers
GB-EDU-141907,GB-COH-09483921,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-141908,GB-COH-09468412,HUNTINGTON PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-141968,GB-COH-07443085,MANCHESTER SENIOR GIRLS SCHOOL,sameas,Organisation company numbers
GB-EDU-142009,GB-COH-08833418,HOE VALLEY SCHOOL,sameas,Organisation company numbers
GB-EDU-142066,GB-COH-08872579,FOREST BRIDGE SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-142130,GB-COH-08351953,ENGINEERING UTC NORTHERN LINCOLNSHIRE,sameas,Organisation company numbers
GB-EDU-142221,GB-COH-09016294,WATFORD ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142234,GB-COH-09712111,OAKLANDS PRIMARY ACADEMY,sameas,Organisation company numbers
GB-EDU-142237,GB-COH-09587693,SHAVINGTON ACADEMY,sameas,Organisation company numbers
GB-EDU-142256,GB-COH-09635397,THOMAS'S ACADEMY,sameas,Organisation company numbers
GB-EDU-142317,GB-COH-09527057,HIGHFIELDS SCHOOL,sameas,Organisation company numbers
GB-EDU-142329,GB-COH-09033139,LYCEE INTERNATIONAL DE LONDRES,sameas,Organisation company numbers
GB-EDU-142357,GB-COH-09683579,NEWLANDS GIRLS' SCHOOL,sameas,Organisation company numbers
GB-EDU-142428,GB-COH-09872178,KINGSLEIGH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142432,GB-COH-09801986,LENT RISE SCHOOL,sameas,Organisation company numbers
GB-EDU-142435,GB-COH-09881224,MOORDOWN ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142436,GB-COH-09872386,MUSCLIFF PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142445,GB-COH-09875389,ST MARK'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142446,GB-COH-09894699,ST MICHAEL'S CHURCH OF ENGLAND PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142584,GB-COH-09896945,BURNT ASH PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142600,GB-COH-09888339,"ST THOMAS MORE CATHOLIC PRIMARY, A VOLUNTARY ACADEMY",sameas,Organisation company numbers
GB-EDU-142672,GB-COH-08702890,ACTIVE SUPPORT EDUCATION CENTRE LTD,sameas,Organisation company numbers
GB-EDU-142729,GB-COH-10045230,ST AIDAN'S CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142731,GB-COH-10037192,ST CHAD'S CATHOLIC PRIMARY SCHOOL,sameas,Organisation company numbers
GB-EDU-142833,GB-COH-06362939,BRIDGE SCHOOL MALVERN LTD,sameas,Organisation company numbers
GB-EDU-142902,GB-COH-08290305,GREATER PETERBOROUGH UTC,sameas,Organisation company numbers
GB-EDU-142914,GB-COH-09974500,BRENTWOOD COMMUNITY COLLEGE,sameas,Organisation company numbers
GB-EDU-142921,GB-COH-09854462,THE RIDGE EMPLOYABILITY COLLEGE LIMITED,sameas,Organisation company numbers
GB-EDU-142922,GB-COH-09687513,LIFEBRIDGE ASEND,sameas,Organisation company numbers
GB-EDU-143038,GB-COH-10288316,SANDWELL VALLEY SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-143040,GB-COH-08220033,IMEDIA SCHOOL,sameas,Organisation company numbers
GB-EDU-143101,GB-COH-09250153,"THE ROYAL SCHOOL, WOLVERHAMPTON",sameas,Organisation company numbers
GB-EDU-143430,GB-COH-09268101,UTC PORTSMOUTH,sameas,Organisation company numbers
GB-EDU-143723,GB-COH-09481079,CUMBRIA ACADEMY FOR AUTISM,sameas,Organisation company numbers
GB-EDU-144753,GB-COH-08291601,LONDON ACADEMY OF EXCELLENCE TOTTENHAM,sameas,Organisation company numbers
GB-EDU-144806,GB-COH-10350117,WATCHORN CHRISTIAN SCHOOL,sameas,Organisation company numbers
GB-EDU-144818,GB-COH-11000646,OPEN BOX EDUCATION CENTRE LIMITED,sameas,Organisation company numbers
GB-EDU-144819,GB-COH-09264827,SIR SIMON MILTON WESTMINSTER UNIVERSITY TECHNICAL COLLEGE,sameas,Organisation company numbers
GB-EDU-145004,GB-COH-11090286,GODALMING COLLEGE,sameas,Organisation company numbers
GB-EDU-145006,GB-COH-12062118,ESHER SIXTH FORM COLLEGE,sameas,Organisation company numbers
GB-EDU-145007,GB-COH-10821223,WOKING COLLEGE,sameas,Organisation company numbers
GB-EDU-145192,GB-COH-07629386,BEP ACADEMY,sameas,Organisation company numbers
GB-EDU-145292,GB-COH-06595861,ST BEES SCHOOL,sameas,Organisation company numbers
GB-EDU-145883,GB-COH-08873553,GREAT WESTERN ACADEMY LIMITED,sameas,Organisation company numbers
GB-EDU-146022,GB-COH-07443184,SHALFORD INFANT SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-146042,GB-COH-10250840,THE MICHAEL TIPPETT COLLEGE,sameas,Organisation company numbers
GB-EDU-146043,GB-COH-11188465,VICTORIA COLLEGE LTD,sameas,Organisation company numbers
GB-EDU-146044,GB-COH-03199479,SOUTH WEST REGIONAL ASSESSMENT CENTRE LIMITED,sameas,Organisation company numbers
GB-EDU-146046,GB-COH-11045976,ROUTES4LIFE LIMITED,sameas,Organisation company numbers
GB-EDU-146089,GB-COH-11073037,DOWNS VIEW LIFE SKILLS COLLEGE,sameas,Organisation company numbers
GB-EDU-146090,GB-COH-07810498,LIGHTHOUSE FUTURES TRUST,sameas,Organisation company numbers
GB-EDU-146206,GB-COH-05078498,UNIVERSITY OF SUFFOLK LTD,sameas,Organisation company numbers
GB-EDU-146546,GB-COH-11901504,SKILLS FOR INDEPENDENCE AND EMPLOYABILITY LIMITED,sameas,Organisation company numbers
GB-EDU-147199,GB-COH-07893397,SOCIAL ARTS FOR EDUCATION,sameas,Organisation company numbers
GB-EDU-147331,GB-COH-10975206,NEW SCHOOL CANTERBURY LTD,sameas,Organisation company numbers
GB-EDU-147477,GB-COH-11686521,UNIVERSITY OF LIVERPOOL MATHEMATICS SCHOOL,sameas,Organisation company numbers
GB-EDU-147681,GB-COH-12384406,GREENWICH ENGINEERING AND MEDICAL SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-148174,GB-COH-11519464,THE PARK COLLEGE,sameas,Organisation company numbers
GB-EDU-148255,GB-COH-11753606,LS-TEN LIMITED,sameas,Organisation company numbers
GB-EDU-148551,GB-COH-13190653,BAYTUL ILM SECONDARY SCHOOL,sameas,Organisation company numbers
GB-EDU-148666,GB-COH-09082527,FUTURE HORIZONS LEEDS,sameas,Organisation company numbers
GB-EDU-148796,GB-COH-13115704,CAIRN EDUCATION CIC,sameas,Organisation company numbers
GB-EDU-149471,GB-COH-09862696,TEAM DOMENICA,sameas,Organisation company numbers
GB-EDU-149632,GB-COH-08588099,HOLLAND PARK SCHOOL,sameas,Organisation company numbers
GB-EDU-401972,GB-COH-03294434,RYDAL PENRHOS LIMITED,sameas,Organisation company numbers
GB-EDU-401992,GB-COH-08133485,COLEG LLANYMDDYFRI,sameas,Organisation company numbers
GB-EDU-401994,GB-COH-01527406,NANT-Y-CWM STEINER SCHOOL LIMITED,sameas,Organisation company numbers
GB-EDU-402125,GB-COH-05166750,CARDIFF MUSLIM PRIMARY SCHOOL LTD,sameas,Organisation company numbers
GB-EDU-402289,GB-COH-07998452,CARDIFF STEINER SCHOOL LIMITED,sameas,Organisation company numbers
GB-MPR-10037R,GB-COH-13813684,WAVERTREE HOUSE LIMITED,sameas,Organisation company numbers
GB-MPR-10058R,GB-COH-04461386,DERBY MASONIC HALL LIMITED,sameas,Organisation company numbers
GB-MPR-1059W,GB-COH-05392725,WESTERHOPE GOLF CLUB LIMITED,sameas,Organisation company numbers
GB-MPR-1290RS,GB-COH-SC539138,QUEEN'S HOUSE (KELSO) LIMITED,sameas,Organisation company numbers
GB-MPR-1307RS,GB-COH-SC501174,NORTH ARGYLL EVENTIDE HOME ASSOCIATION LTD,sameas,Organisation company numbers
GB-MPR-14BENS,GB-COH-SC396876,DEAF ACTION,sameas,Organisation company numbers
GB-MPR-15086R,GB-COH-10801402,ADYS LAWN TENANTS ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-15408R,GB-COH-08828584,GARDENERS' ROYAL BENEVOLENT SOCIETY,sameas,Organisation company numbers
GB-MPR-17734R,GB-COH-05972159,MALDON HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-18043R,GB-COH-03355411,MIDLAND AND GREAT NORTHERN JOINT RAILWAY SOCIETY,sameas,Organisation company numbers
GB-MPR-19793R,GB-COH-04075657,COBDENS CO-OWNERSHIP HOUSING ASSOCIATION LIMITED,sameas,Organisation company numbers
GB-MPR-21567R,GB-COH-05862945,LLOYD'S REGISTER LIMITED,sameas,Organisation company numbers
